

Sample #	C7_X	C7_Y	C7_Z	T8_X	T8_Y	T8_Z	EL_X	EL_Y	EL_Z	EM_X	EM_Y	EM_Z	US_X	US_Y	US_Z	RS_X	RS_Y	RS_Z	AA_X	AA_Y	AA_Z	Fore_Clus_1_X	Fore_Clus_1_Y	Fore_Clus_1_Z	Fore_Clus_2_X	Fore_Clus_2_Y	Fore_Clus_2_Z	Fore_Clus_3_X	Fore_Clus_3_Y	Fore_Clus_3_Z	Fore_Clus_4_X	Fore_Clus_4_Y	Fore_Clus_4_Z	Hum_Clus_1_X	Hum_Clus_1_Y	Hum_Clus_1_Z	Hum_Clus_2_X	Hum_Clus_2_Y	Hum_Clus_2_Z	Hum_Clus_3_X	Hum_Clus_3_Y	Hum_Clus_3_Z	Hum_Clus_4_X	Hum_Clus_4_Y	Hum_Clus_4_Z	Thor_Clus_1_X	Thor_Clus_1_Y	Thor_Clus_1_Z	Thor_Clus_2_X	Thor_Clus_2_Y	Thor_Clus_2_Z	Thor_Clus_3_X	Thor_Clus_3_Y	Thor_Clus_3_Z	Thor_Clus_4_X	Thor_Clus_4_Y	Thor_Clus_4_Z	IJ_X	IJ_Y	IJ_Z	PX_X	PX_Y	PX_Z	GH_X	GH_Y	GH_Z	Thor_Clus_5_X	Thor_Clus_5_Y	Thor_Clus_5_Z	
872	-0.015691	1.489955	-0.035425	-0.060143	1.287112	-0.136719	-0.266057	1.119121	0.128886	-0.229581	1.091104	0.077639	-0.133668	1.091117	0.317062	-0.111503	1.134964	0.302145	-0.170622	1.387497	0.109084	-0.187424	1.112120	0.299741	-0.150805	1.112508	0.340209	-0.141940	1.137574	0.331221	-0.171912	1.151892	0.284803	-0.277021	1.198123	0.161646	-0.294355	1.210135	0.105449	-0.292385	1.273712	0.106802	-0.267027	1.271720	0.159726	0.098940	1.362321	0.112938	0.057250	1.314810	0.169905	0.058055	1.359244	0.132704	0.113279	1.316304	0.137869	0.038900	1.378997	0.057281	0.086393	1.162059	0.129757	-0.153455	1.368543	0.102109	0.049897	1.334293	0.157673	
873	-0.015475	1.490098	-0.035375	-0.059876	1.287347	-0.136873	-0.266025	1.119137	0.128920	-0.229559	1.091118	0.077667	-0.133566	1.091009	0.317036	-0.111417	1.134877	0.302154	-0.170542	1.387547	0.108921	-0.187419	1.112106	0.299764	-0.150798	1.112374	0.340296	-0.141809	1.137438	0.331260	-0.171820	1.151832	0.284828	-0.277003	1.198160	0.161694	-0.294334	1.210179	0.105495	-0.292358	1.273747	0.106845	-0.266990	1.271764	0.159759	0.099001	1.362292	0.112942	0.057256	1.314779	0.169879	0.058097	1.359222	0.132698	0.113336	1.316281	0.137868	0.039022	1.379054	0.057284	0.086420	1.162050	0.129620	-0.153407	1.368551	0.102135	0.049928	1.334274	0.157675	
874	-0.015287	1.490215	-0.035334	-0.059639	1.287537	-0.136999	-0.265997	1.119156	0.128949	-0.229540	1.091135	0.077691	-0.133466	1.090902	0.317005	-0.111329	1.134786	0.302154	-0.170463	1.387582	0.108787	-0.187323	1.112035	0.299762	-0.150698	1.112217	0.340361	-0.141749	1.137335	0.331260	-0.171692	1.151738	0.284849	-0.276969	1.198206	0.161729	-0.294313	1.210220	0.105531	-0.292315	1.273797	0.106874	-0.266945	1.271811	0.159781	0.099065	1.362259	0.112942	0.057312	1.314766	0.169884	0.058159	1.359182	0.132681	0.113389	1.316253	0.137864	0.039135	1.379104	0.057288	0.086461	1.162045	0.129510	-0.153360	1.368560	0.102156	0.049985	1.334245	0.157667	
875	-0.015135	1.490287	-0.035315	-0.059439	1.287653	-0.137091	-0.265970	1.119176	0.128972	-0.229520	1.091154	0.077710	-0.133371	1.090797	0.316971	-0.111240	1.134694	0.302150	-0.170390	1.387595	0.108680	-0.187163	1.111889	0.299720	-0.150611	1.112061	0.340353	-0.141046	1.136815	0.331272	-0.171610	1.151639	0.284873	-0.276927	1.198251	0.161759	-0.294284	1.210259	0.105559	-0.292285	1.273829	0.106905	-0.266904	1.271847	0.159804	0.099108	1.362211	0.112928	0.057343	1.314736	0.169885	0.058214	1.359159	0.132668	0.113442	1.316239	0.137870	0.039235	1.379134	0.057288	0.086518	1.162043	0.129441	-0.153313	1.368571	0.102176	0.050026	1.334239	0.157656	
876	-0.015024	1.490322	-0.035307	-0.059286	1.287709	-0.137143	-0.265946	1.119198	0.128991	-0.229503	1.091173	0.077726	-0.133280	1.090694	0.316935	-0.111148	1.134598	0.302136	-0.170322	1.387592	0.108614	-0.187070	1.111800	0.299706	-0.150358	1.111939	0.340186	-0.141001	1.136714	0.331266	-0.171494	1.151536	0.284887	-0.276866	1.198288	0.161773	-0.294232	1.210310	0.105578	-0.292231	1.273871	0.106922	-0.266842	1.271881	0.159828	0.099155	1.362203	0.112920	0.057401	1.314744	0.169875	0.058268	1.359147	0.132664	0.113493	1.316213	0.137863	0.039320	1.379150	0.057288	0.086588	1.162045	0.129408	-0.153267	1.368583	0.102189	0.050086	1.334242	0.157656	
877	-0.014954	1.490308	-0.035322	-0.059182	1.287687	-0.137157	-0.265921	1.119219	0.129005	-0.229483	1.091191	0.077737	-0.133194	1.090594	0.316899	-0.111054	1.134500	0.302118	-0.170260	1.387567	0.108581	-0.186980	1.111696	0.299672	-0.150311	1.111806	0.340185	-0.140921	1.136569	0.331280	-0.171414	1.151453	0.284887	-0.276804	1.198304	0.161784	-0.294181	1.210346	0.105592	-0.292179	1.273903	0.106953	-0.266785	1.271905	0.159856	0.099194	1.362176	0.112910	0.057415	1.314741	0.169866	0.058341	1.359134	0.132655	0.113543	1.316219	0.137853	0.039389	1.379144	0.057285	0.086670	1.162046	0.129418	-0.153222	1.368594	0.102199	0.050123	1.334251	0.157650	
878	-0.014923	1.490250	-0.035354	-0.059126	1.287596	-0.137134	-0.265895	1.119238	0.129014	-0.229462	1.091208	0.077744	-0.133114	1.090497	0.316864	-0.110958	1.134399	0.302094	-0.170207	1.387523	0.108584	-0.186903	1.111599	0.299622	-0.150269	1.111676	0.340159	-0.140968	1.136550	0.331094	-0.171351	1.151364	0.284886	-0.276740	1.198302	0.161779	-0.294125	1.210372	0.105580	-0.292128	1.273909	0.106960	-0.266722	1.271913	0.159865	0.099251	1.362171	0.112898	0.057545	1.314785	0.169899	0.058386	1.359120	0.132633	0.113600	1.316209	0.137847	0.039441	1.379119	0.057279	0.086759	1.162048	0.129467	-0.153179	1.368605	0.102205	0.050192	1.334218	0.157650	
879	-0.014929	1.490158	-0.035399	-0.059118	1.287451	-0.137077	-0.265867	1.119253	0.129022	-0.229440	1.091221	0.077749	-0.133039	1.090403	0.316830	-0.110859	1.134294	0.302065	-0.170161	1.387468	0.108621	-0.186854	1.111515	0.299608	-0.150223	1.111572	0.340154	-0.141259	1.136606	0.331155	-0.171305	1.151282	0.284882	-0.276678	1.198285	0.161765	-0.294066	1.210374	0.105578	-0.292079	1.273905	0.106980	-0.266670	1.271890	0.159886	0.099280	1.362152	0.112853	0.057466	1.314708	0.169843	0.058434	1.359135	0.132644	0.113659	1.316207	0.137845	0.039477	1.379078	0.057272	0.086850	1.162047	0.129546	-0.153138	1.368614	0.102206	0.050251	1.334206	0.157644	
880	-0.014962	1.490028	-0.035463	-0.059148	1.287247	-0.136996	-0.265835	1.119264	0.129028	-0.229414	1.091231	0.077751	-0.132969	1.090312	0.316801	-0.110760	1.134188	0.302036	-0.170123	1.387399	0.108678	-0.186776	1.111440	0.299577	-0.150152	1.111474	0.340125	-0.141195	1.136518	0.331167	-0.171248	1.151202	0.284888	-0.276612	1.198264	0.161746	-0.294006	1.210365	0.105558	-0.292017	1.273907	0.106982	-0.266608	1.271867	0.159889	0.099355	1.362161	0.112871	0.058860	1.315349	0.170583	0.058497	1.359117	0.132620	0.113698	1.316190	0.137845	0.039499	1.379018	0.057259	0.086940	1.162043	0.129655	-0.153100	1.368621	0.102204	0.050302	1.334214	0.157659	
881	-0.015016	1.489881	-0.035531	-0.059213	1.287019	-0.136897	-0.265802	1.119269	0.129034	-0.229386	1.091236	0.077753	-0.132902	1.090224	0.316776	-0.110658	1.134079	0.302003	-0.170091	1.387329	0.108757	-0.186686	1.111343	0.299574	-0.150064	1.111378	0.340135	-0.141000	1.136311	0.331517	-0.171194	1.151133	0.284909	-0.276554	1.198224	0.161747	-0.293962	1.210340	0.105554	-0.291983	1.273887	0.106989	-0.266562	1.271829	0.159901	0.099384	1.362130	0.112844	0.057836	1.314857	0.170015	0.058527	1.359118	0.132630	0.113768	1.316195	0.137861	0.039508	1.378949	0.057245	0.087022	1.162034	0.129776	-0.153065	1.368624	0.102198	0.050369	1.334219	0.157656	
882	-0.015080	1.489719	-0.035610	-0.059300	1.286770	-0.136791	-0.265763	1.119268	0.129041	-0.229355	1.091236	0.077755	-0.132838	1.090137	0.316755	-0.110556	1.133970	0.301973	-0.170065	1.387260	0.108840	-0.186852	1.111462	0.299658	-0.149952	1.111280	0.340146	-0.140987	1.136339	0.331261	-0.171100	1.151079	0.284943	-0.276493	1.198202	0.161753	-0.293924	1.210326	0.105555	-0.291942	1.273860	0.106990	-0.266517	1.271809	0.159903	0.099439	1.362144	0.112846	0.059170	1.315469	0.170743	0.058579	1.359115	0.132629	0.113819	1.316196	0.137869	0.039508	1.378869	0.057227	0.087092	1.162019	0.129906	-0.153032	1.368624	0.102190	0.050421	1.334224	0.157658	
883	-0.015145	1.489556	-0.035691	-0.059398	1.286521	-0.136686	-0.265722	1.119262	0.129051	-0.229321	1.091231	0.077759	-0.132775	1.090052	0.316739	-0.110453	1.133861	0.301945	-0.170044	1.387197	0.108923	-0.186977	1.111564	0.299734	-0.149843	1.111213	0.340143	-0.140844	1.136225	0.331375	-0.170999	1.151015	0.284954	-0.276464	1.198184	0.161776	-0.293901	1.210297	0.105575	-0.291906	1.273834	0.106995	-0.266477	1.271796	0.159911	0.099453	1.362115	0.112838	0.059004	1.315380	0.170635	0.058617	1.359108	0.132625	0.113867	1.316214	0.137868	0.039503	1.378785	0.057206	0.087146	1.161998	0.130034	-0.153003	1.368621	0.102182	0.050452	1.334230	0.157654	
884	-0.015201	1.489406	-0.035766	-0.059501	1.286297	-0.136591	-0.265678	1.119251	0.129065	-0.229287	1.091221	0.077765	-0.132710	1.089967	0.316728	-0.110349	1.133752	0.301920	-0.170025	1.387149	0.109000	-0.186812	1.111510	0.299756	-0.149695	1.111142	0.340133	-0.140619	1.136128	0.331433	-0.170867	1.150964	0.284980	-0.276425	1.198181	0.161802	-0.293880	1.210284	0.105598	-0.291874	1.273811	0.107013	-0.266446	1.271797	0.159930	0.099487	1.362122	0.112826	0.059072	1.315412	0.170655	0.058656	1.359104	0.132604	0.113917	1.316209	0.137872	0.039496	1.378703	0.057184	0.087180	1.161970	0.130145	-0.152975	1.368615	0.102172	0.050487	1.334233	0.157654	
885	-0.015238	1.489267	-0.035844	-0.059593	1.286095	-0.136517	-0.265630	1.119234	0.129084	-0.229250	1.091207	0.077775	-0.132643	1.089882	0.316721	-0.110248	1.133645	0.301902	-0.170008	1.387115	0.109054	-0.186689	1.111468	0.299807	-0.149550	1.111069	0.340132	-0.140441	1.136058	0.331425	-0.170722	1.150909	0.284997	-0.276398	1.198176	0.161848	-0.293877	1.210269	0.105635	-0.291871	1.273799	0.107033	-0.266419	1.271790	0.159947	0.099515	1.362088	0.112814	0.059087	1.315390	0.170634	0.058673	1.359089	0.132600	0.113951	1.316197	0.137880	0.039491	1.378623	0.057156	0.087192	1.161935	0.130239	-0.152949	1.368605	0.102164	0.050494	1.334206	0.157646	
886	-0.015251	1.489162	-0.035906	-0.059672	1.285948	-0.136467	-0.265581	1.119214	0.129110	-0.229215	1.091189	0.077789	-0.132569	1.089796	0.316717	-0.110144	1.133540	0.301888	-0.169990	1.387105	0.109092	-0.186508	1.111418	0.299828	-0.149383	1.111007	0.340127	-0.140260	1.136000	0.331409	-0.170559	1.150852	0.285024	-0.276378	1.198184	0.161898	-0.293870	1.210251	0.105683	-0.291857	1.273790	0.107066	-0.266395	1.271799	0.159986	0.099553	1.362067	0.112803	0.059191	1.315394	0.170685	0.058706	1.359048	0.132573	0.113988	1.316162	0.137864	0.039491	1.378554	0.057129	0.087181	1.161894	0.130302	-0.152925	1.368592	0.102158	0.050522	1.334179	0.157629	
887	-0.015235	1.489085	-0.035962	-0.059726	1.285849	-0.136446	-0.265530	1.119191	0.129141	-0.229180	1.091169	0.077807	-0.132489	1.089709	0.316716	-0.110043	1.133440	0.301881	-0.169970	1.387115	0.109101	-0.186368	1.111367	0.299853	-0.149230	1.110940	0.340139	-0.140088	1.135928	0.331394	-0.170413	1.150787	0.285058	-0.276357	1.198175	0.161962	-0.293863	1.210239	0.105734	-0.291844	1.273776	0.107113	-0.266374	1.271795	0.160023	0.099575	1.362014	0.112781	0.058448	1.315001	0.170215	0.058731	1.359012	0.132554	0.114012	1.316122	0.137862	0.039498	1.378494	0.057099	0.087149	1.161847	0.130334	-0.152901	1.368578	0.102154	0.050548	1.334146	0.157609	
888	-0.015187	1.489044	-0.036005	-0.059753	1.285808	-0.136456	-0.265479	1.119166	0.129178	-0.229146	1.091148	0.077830	-0.132399	1.089620	0.316715	-0.109941	1.133346	0.301881	-0.169947	1.387147	0.109083	-0.186233	1.111335	0.299865	-0.149075	1.110883	0.340141	-0.139929	1.135868	0.331393	-0.170274	1.150740	0.285065	-0.276316	1.198177	0.162022	-0.293849	1.210223	0.105806	-0.291835	1.273763	0.107167	-0.266344	1.271793	0.160067	0.099591	1.361954	0.112761	0.057781	1.314632	0.169808	0.058770	1.358973	0.132542	0.114064	1.316098	0.137855	0.039515	1.378448	0.057069	0.087097	1.161795	0.130333	-0.152877	1.368561	0.102155	0.050557	1.334099	0.157587	
889	-0.015107	1.489043	-0.036029	-0.059753	1.285832	-0.136495	-0.265429	1.119140	0.129221	-0.229116	1.091126	0.077858	-0.132299	1.089529	0.316714	-0.109838	1.133256	0.301886	-0.169920	1.387203	0.109043	-0.186141	1.111297	0.299921	-0.148959	1.110815	0.340140	-0.139799	1.135795	0.331396	-0.170144	1.150681	0.285075	-0.276261	1.198161	0.162099	-0.293833	1.210217	0.105875	-0.291815	1.273754	0.107228	-0.266292	1.271787	0.160131	0.099614	1.361909	0.112725	0.057879	1.314618	0.169841	0.058770	1.358890	0.132522	0.113933	1.315882	0.137717	0.039542	1.378419	0.057042	0.087028	1.161741	0.130296	-0.152852	1.368542	0.102159	0.050569	1.334049	0.157567	
890	-0.014999	1.489070	-0.036044	-0.059721	1.285901	-0.136562	-0.265379	1.119115	0.129268	-0.229087	1.091105	0.077888	-0.132189	1.089439	0.316714	-0.109737	1.133175	0.301899	-0.169888	1.387273	0.108976	-0.186033	1.111263	0.299931	-0.148822	1.110760	0.340095	-0.139678	1.135722	0.331398	-0.170022	1.150637	0.285090	-0.276203	1.198155	0.162146	-0.293796	1.210204	0.105940	-0.291779	1.273751	0.107287	-0.266227	1.271778	0.160187	0.099685	1.361857	0.112736	0.057904	1.314583	0.169821	0.058805	1.358848	0.132507	0.113956	1.315838	0.137692	0.039579	1.378401	0.057014	0.086948	1.161686	0.130233	-0.152825	1.368524	0.102169	0.050590	1.334018	0.157556	
891	-0.014867	1.489135	-0.036038	-0.059666	1.286028	-0.136648	-0.265333	1.119091	0.129320	-0.229063	1.091084	0.077923	-0.132069	1.089348	0.316711	-0.109635	1.133099	0.301914	-0.169851	1.387362	0.108897	-0.185934	1.111199	0.299951	-0.148721	1.110674	0.340098	-0.139589	1.135628	0.331429	-0.169936	1.150577	0.285103	-0.276131	1.198124	0.162203	-0.293749	1.210195	0.106003	-0.291742	1.273732	0.107352	-0.266149	1.271759	0.160249	0.099665	1.361781	0.112660	0.057933	1.314535	0.169799	0.058833	1.358803	0.132500	0.113981	1.315787	0.137689	0.039627	1.378400	0.056993	0.086862	1.161632	0.130140	-0.152796	1.368504	0.102184	0.050609	1.333969	0.157550	
892	-0.014718	1.489220	-0.036022	-0.059587	1.286188	-0.136749	-0.265290	1.119070	0.129374	-0.229042	1.091066	0.077958	-0.131940	1.089259	0.316708	-0.109534	1.133033	0.301935	-0.169809	1.387457	0.108806	-0.185864	1.111109	0.299986	-0.148623	1.110566	0.340083	-0.139519	1.135529	0.331459	-0.169873	1.150499	0.285132	-0.276058	1.198096	0.162245	-0.293699	1.210176	0.106061	-0.291688	1.273728	0.107422	-0.266077	1.271724	0.160323	0.099996	1.362002	0.112983	0.057989	1.314531	0.169771	0.058869	1.358777	0.132497	0.114013	1.315751	0.137673	0.039683	1.378410	0.056974	0.086775	1.161580	0.130031	-0.152765	1.368484	0.102203	0.050642	1.333930	0.157553	
893	-0.014559	1.489323	-0.035992	-0.059493	1.286373	-0.136857	-0.265250	1.119051	0.129428	-0.229025	1.091050	0.077994	-0.131804	1.089173	0.316703	-0.109434	1.132975	0.301960	-0.169764	1.387556	0.108712	-0.185786	1.110983	0.300016	-0.148551	1.110437	0.340101	-0.139439	1.135409	0.331502	-0.169816	1.150399	0.285167	-0.275987	1.198056	0.162286	-0.293644	1.210152	0.106126	-0.291640	1.273709	0.107501	-0.265997	1.271700	0.160392	0.098330	1.360403	0.111013	0.058011	1.314494	0.169778	0.058907	1.358766	0.132491	0.114046	1.315710	0.137663	0.039745	1.378430	0.056961	0.086694	1.161533	0.129910	-0.152731	1.368465	0.102228	0.050673	1.333899	0.157539	
894	-0.014399	1.489440	-0.035946	-0.059392	1.286578	-0.136962	-0.265215	1.119034	0.129482	-0.229013	1.091036	0.078030	-0.131664	1.089089	0.316698	-0.109335	1.132922	0.301985	-0.169714	1.387656	0.108626	-0.185735	1.110890	0.300040	-0.148460	1.110314	0.340110	-0.139330	1.135272	0.331526	-0.169787	1.150304	0.285218	-0.275910	1.198028	0.162340	-0.293590	1.210142	0.106187	-0.291576	1.273699	0.107586	-0.265921	1.271666	0.160465	0.099766	1.361604	0.112542	0.058062	1.314498	0.169778	0.058959	1.358745	0.132480	0.114079	1.315698	0.137673	0.039811	1.378459	0.056957	0.086622	1.161491	0.129784	-0.152695	1.368445	0.102256	0.050701	1.333878	0.157546	
895	-0.014246	1.489551	-0.035898	-0.059286	1.286773	-0.137060	-0.265182	1.119020	0.129532	-0.229003	1.091025	0.078064	-0.131525	1.089012	0.316693	-0.109242	1.132879	0.302014	-0.169664	1.387745	0.108548	-0.185145	1.110379	0.299958	-0.148359	1.110173	0.340116	-0.139255	1.135139	0.331568	-0.169712	1.150157	0.285246	-0.275852	1.198005	0.162393	-0.293542	1.210113	0.106272	-0.291542	1.273687	0.107676	-0.265850	1.271637	0.160539	0.099895	1.361659	0.112635	0.058087	1.314482	0.169797	0.058992	1.358727	0.132479	0.114120	1.315682	0.137678	0.039879	1.378489	0.056958	0.086566	1.161455	0.129667	-0.152656	1.368426	0.102288	0.050734	1.333879	0.157550	
896	-0.014107	1.489664	-0.035837	-0.059188	1.286965	-0.137140	-0.265156	1.119008	0.129579	-0.228998	1.091015	0.078094	-0.131389	1.088938	0.316689	-0.109152	1.132839	0.302041	-0.169612	1.387824	0.108492	-0.185121	1.110284	0.299987	-0.148263	1.110030	0.340127	-0.139167	1.134998	0.331597	-0.169671	1.150051	0.285297	-0.275787	1.197984	0.162449	-0.293490	1.210102	0.106338	-0.291495	1.273664	0.107757	-0.265775	1.271614	0.160605	0.100152	1.361839	0.112889	0.058124	1.314470	0.169796	0.059026	1.358707	0.132472	0.114142	1.315665	0.137682	0.039944	1.378523	0.056968	0.086526	1.161426	0.129558	-0.152616	1.368406	0.102322	0.050763	1.333855	0.157536	
897	-0.013989	1.489759	-0.035774	-0.059098	1.287129	-0.137201	-0.265134	1.118997	0.129619	-0.228994	1.091007	0.078121	-0.131262	1.088871	0.316688	-0.109070	1.132805	0.302070	-0.169563	1.387885	0.108456	-0.185042	1.110169	0.300014	-0.148193	1.109908	0.340139	-0.139099	1.134878	0.331625	-0.169629	1.149956	0.285337	-0.275743	1.197960	0.162502	-0.293466	1.210084	0.106412	-0.291467	1.273644	0.107828	-0.265723	1.271593	0.160665	0.098823	1.360601	0.111367	0.058141	1.314449	0.169805	0.059038	1.358695	0.132494	0.114163	1.315638	0.137703	0.040006	1.378553	0.056985	0.086506	1.161404	0.129469	-0.152575	1.368386	0.102359	0.050811	1.333875	0.157613	
898	-0.013895	1.489837	-0.035710	-0.059023	1.287261	-0.137239	-0.265115	1.118988	0.129653	-0.228991	1.091000	0.078142	-0.131150	1.088810	0.316689	-0.108997	1.132774	0.302100	-0.169516	1.387926	0.108444	-0.185015	1.110110	0.300028	-0.148140	1.109836	0.340155	-0.139058	1.134802	0.331656	-0.169573	1.149884	0.285365	-0.275699	1.197947	0.162549	-0.293442	1.210067	0.106460	-0.291435	1.273629	0.107884	-0.265678	1.271575	0.160712	0.099706	1.361345	0.112342	0.058162	1.314426	0.169816	0.059050	1.358655	0.132503	0.114182	1.315619	0.137718	0.040061	1.378578	0.057008	0.086507	1.161387	0.129402	-0.152534	1.368367	0.102396	0.050855	1.333886	0.157676	
899	-0.013829	1.489897	-0.035642	-0.058968	1.287363	-0.137250	-0.265102	1.118978	0.129679	-0.228990	1.090992	0.078158	-0.131054	1.088753	0.316695	-0.108936	1.132741	0.302128	-0.169472	1.387947	0.108460	-0.185007	1.110074	0.300048	-0.148143	1.109781	0.340193	-0.139010	1.134737	0.331673	-0.169532	1.149844	0.285388	-0.275680	1.197921	0.162578	-0.293419	1.210052	0.106505	-0.291416	1.273612	0.107929	-0.265638	1.271550	0.160749	0.098325	1.360080	0.110790	0.058176	1.314399	0.169831	0.059072	1.358635	0.132536	0.114211	1.315596	0.137731	0.040108	1.378598	0.057039	0.086526	1.161375	0.129356	-0.152494	1.368347	0.102432	0.050872	1.333857	0.157698	
900	-0.013789	1.489927	-0.035583	-0.058928	1.287418	-0.137240	-0.265091	1.118968	0.129696	-0.228989	1.090984	0.078168	-0.130982	1.088701	0.316706	-0.108890	1.132709	0.302159	-0.169435	1.387943	0.108493	-0.185001	1.110043	0.300063	-0.148122	1.109733	0.340219	-0.138989	1.134687	0.331691	-0.169507	1.149791	0.285410	-0.275666	1.197889	0.162601	-0.293407	1.210027	0.106517	-0.291399	1.273591	0.107961	-0.265622	1.271522	0.160771	0.100199	1.361695	0.112890	0.058210	1.314374	0.169840	0.059090	1.358609	0.132551	0.114245	1.315583	0.137738	0.040146	1.378606	0.057073	0.086563	1.161365	0.129338	-0.152457	1.368327	0.102469	0.050899	1.333824	0.157697	
901	-0.013775	1.489940	-0.035520	-0.058907	1.287445	-0.137208	-0.265086	1.118957	0.129705	-0.228988	1.090975	0.078172	-0.130935	1.088651	0.316722	-0.108859	1.132672	0.302188	-0.169402	1.387921	0.108550	-0.185004	1.109999	0.300089	-0.148131	1.109690	0.340240	-0.138983	1.134642	0.331712	-0.169492	1.149751	0.285431	-0.275659	1.197863	0.162595	-0.293394	1.210009	0.106530	-0.291399	1.273570	0.107963	-0.265619	1.271500	0.160775	0.100004	1.361493	0.112662	0.058231	1.314345	0.169860	0.059112	1.358570	0.132566	0.114271	1.315546	0.137758	0.040175	1.378608	0.057113	0.086613	1.161359	0.129338	-0.152422	1.368306	0.102504	0.050920	1.333790	0.157730	
902	-0.013783	1.489929	-0.035465	-0.058898	1.287434	-0.137161	-0.265082	1.118945	0.129706	-0.228987	1.090965	0.078171	-0.130915	1.088601	0.316743	-0.108847	1.132628	0.302219	-0.169377	1.387877	0.108618	-0.185008	1.109967	0.300111	-0.148126	1.109636	0.340257	-0.138984	1.134589	0.331734	-0.169485	1.149715	0.285464	-0.275674	1.197844	0.162595	-0.293395	1.209996	0.106517	-0.291393	1.273552	0.107958	-0.265634	1.271473	0.160779	0.100105	1.361534	0.112774	0.058259	1.314314	0.169871	0.059130	1.358542	0.132586	0.114296	1.315528	0.137766	0.040195	1.378598	0.057153	0.086675	1.161351	0.129358	-0.152393	1.368285	0.102537	0.050948	1.333753	0.157736	
903	-0.013808	1.489900	-0.035414	-0.058898	1.287397	-0.137104	-0.265082	1.118930	0.129700	-0.228984	1.090953	0.078166	-0.130924	1.088549	0.316769	-0.108853	1.132577	0.302251	-0.169358	1.387816	0.108693	-0.185019	1.109926	0.300134	-0.148148	1.109587	0.340282	-0.138983	1.134537	0.331749	-0.169484	1.149663	0.285486	-0.275696	1.197829	0.162592	-0.293394	1.209972	0.106507	-0.291389	1.273549	0.107955	-0.265643	1.271468	0.160779	0.100114	1.361504	0.112764	0.058281	1.314276	0.169884	0.059155	1.358499	0.132611	0.114330	1.315500	0.137788	0.040208	1.378580	0.057195	0.086743	1.161342	0.129391	-0.152368	1.368263	0.102569	0.050954	1.333712	0.157752	
904	-0.013844	1.489864	-0.035362	-0.058904	1.287350	-0.137043	-0.265086	1.118914	0.129690	-0.228982	1.090938	0.078157	-0.130959	1.088491	0.316799	-0.108877	1.132515	0.302283	-0.169345	1.387744	0.108773	-0.185034	1.109866	0.300143	-0.148176	1.109531	0.340298	-0.139008	1.134483	0.331762	-0.169496	1.149609	0.285498	-0.275715	1.197833	0.162585	-0.293406	1.209989	0.106498	-0.291379	1.273557	0.107942	-0.265659	1.271480	0.160775	0.100129	1.361474	0.112786	0.058321	1.314246	0.169890	0.059182	1.358473	0.132632	0.114362	1.315490	0.137794	0.040214	1.378557	0.057239	0.086813	1.161330	0.129427	-0.152349	1.368241	0.102598	0.050993	1.333685	0.157763	
905	-0.013883	1.489815	-0.035318	-0.058905	1.287285	-0.136986	-0.265090	1.118895	0.129674	-0.228979	1.090923	0.078146	-0.131022	1.088428	0.316832	-0.108921	1.132442	0.302317	-0.169338	1.387659	0.108842	-0.185053	1.109785	0.300152	-0.148190	1.109450	0.340303	-0.139019	1.134402	0.331780	-0.169531	1.149535	0.285524	-0.275733	1.197842	0.162589	-0.293404	1.209999	0.106489	-0.291370	1.273571	0.107951	-0.265667	1.271484	0.160771	0.100157	1.361478	0.112802	0.058320	1.314213	0.169904	0.059206	1.358438	0.132652	0.114380	1.315451	0.137816	0.040217	1.378525	0.057278	0.086882	1.161312	0.129468	-0.152335	1.368219	0.102627	0.051004	1.333643	0.157804	
906	-0.013921	1.489772	-0.035268	-0.058901	1.287234	-0.136938	-0.265098	1.118876	0.129657	-0.228977	1.090906	0.078134	-0.131106	1.088355	0.316866	-0.108979	1.132356	0.302350	-0.169334	1.387572	0.108905	-0.185089	1.109687	0.300164	-0.148205	1.109346	0.340303	-0.139064	1.134316	0.331803	-0.169589	1.149458	0.285557	-0.275753	1.197857	0.162592	-0.293420	1.210008	0.106497	-0.291364	1.273580	0.107953	-0.265670	1.271485	0.160781	0.100174	1.361450	0.112826	0.058318	1.314185	0.169940	0.059216	1.358407	0.132682	0.114402	1.315435	0.137836	0.040217	1.378493	0.057319	0.086946	1.161291	0.129497	-0.152327	1.368197	0.102654	0.051029	1.333609	0.157807	
907	-0.013952	1.489732	-0.035221	-0.058883	1.287191	-0.136905	-0.265108	1.118854	0.129640	-0.228976	1.090887	0.078123	-0.131208	1.088272	0.316900	-0.109050	1.132257	0.302385	-0.169335	1.387481	0.108948	-0.185134	1.109594	0.300179	-0.148402	1.109344	0.340354	-0.139099	1.134218	0.331813	-0.169623	1.149369	0.285578	-0.275762	1.197854	0.162593	-0.293427	1.210011	0.106496	-0.291355	1.273587	0.107965	-0.265666	1.271484	0.160801	0.100179	1.361440	0.112859	0.058319	1.314136	0.169957	0.059219	1.358365	0.132712	0.114420	1.315393	0.137848	0.040217	1.378459	0.057356	0.087003	1.161263	0.129516	-0.152323	1.368174	0.102681	0.051041	1.333576	0.157836	
