

Sample #	C7_X	C7_Y	C7_Z	T8_X	T8_Y	T8_Z	EL_X	EL_Y	EL_Z	EM_X	EM_Y	EM_Z	US_X	US_Y	US_Z	RS_X	RS_Y	RS_Z	AA_X	AA_Y	AA_Z	Fore_Clus_1_X	Fore_Clus_1_Y	Fore_Clus_1_Z	Fore_Clus_2_X	Fore_Clus_2_Y	Fore_Clus_2_Z	Fore_Clus_3_X	Fore_Clus_3_Y	Fore_Clus_3_Z	Fore_Clus_4_X	Fore_Clus_4_Y	Fore_Clus_4_Z	Hum_Clus_1_X	Hum_Clus_1_Y	Hum_Clus_1_Z	Hum_Clus_2_X	Hum_Clus_2_Y	Hum_Clus_2_Z	Hum_Clus_3_X	Hum_Clus_3_Y	Hum_Clus_3_Z	Hum_Clus_4_X	Hum_Clus_4_Y	Hum_Clus_4_Z	Thor_Clus_1_X	Thor_Clus_1_Y	Thor_Clus_1_Z	Thor_Clus_2_X	Thor_Clus_2_Y	Thor_Clus_2_Z	Thor_Clus_3_X	Thor_Clus_3_Y	Thor_Clus_3_Z	Thor_Clus_4_X	Thor_Clus_4_Y	Thor_Clus_4_Z	IJ_X	IJ_Y	IJ_Z	PX_X	PX_Y	PX_Z	GH_X	GH_Y	GH_Z	Thor_Clus_5_X	Thor_Clus_5_Y	Thor_Clus_5_Z	
947	-0.045088	1.453321	-0.095664	-0.040229	1.219661	-0.132458	-0.205667	1.055392	0.051770	-0.157653	1.057772	0.002410	-0.077704	0.976872	0.236988	-0.057296	1.027784	0.240522	-0.172903	1.373042	0.010601	-0.126729	0.995408	0.222652	-0.096079	0.982856	0.266128	-0.088763	1.009810	0.268727	-0.114171	1.038472	0.225862	-0.176952	1.163262	0.102556	-0.223238	1.177762	0.066633	-0.221395	1.241306	0.072124	-0.170507	1.237209	0.101492	0.094547	1.371403	0.018000	0.064461	1.315741	0.073907	0.058343	1.364322	0.043547	0.116453	1.325721	0.036780	0.029250	1.377054	-0.008259	0.080485	1.204056	0.040093	-0.143722	1.344149	0.022814	0.054733	1.335882	0.065420	
948	-0.045048	1.453359	-0.095460	-0.040196	1.219716	-0.132360	-0.205783	1.055378	0.052098	-0.157858	1.057724	0.002650	-0.078861	0.972641	0.236363	-0.057715	1.023201	0.240555	-0.172813	1.373028	0.010824	-0.127657	0.992106	0.222317	-0.097099	0.978502	0.265596	-0.089348	1.005269	0.268365	-0.114410	1.034938	0.226082	-0.176880	1.163253	0.102851	-0.223212	1.177782	0.067037	-0.221303	1.241326	0.072502	-0.170375	1.237168	0.101761	0.094643	1.371416	0.018107	0.064566	1.315643	0.074046	0.058518	1.364332	0.043661	0.116564	1.325722	0.036854	0.029331	1.377056	-0.008122	0.080593	1.204039	0.040131	-0.143667	1.344089	0.023048	0.054832	1.335846	0.065557	
949	-0.045026	1.453369	-0.095275	-0.040131	1.219741	-0.132263	-0.205810	1.055329	0.052437	-0.157982	1.057654	0.002894	-0.080047	0.968374	0.235683	-0.058158	1.018557	0.240534	-0.172733	1.372969	0.011026	-0.128554	0.988774	0.222019	-0.098224	0.974154	0.265055	-0.090007	1.000808	0.268186	-0.114683	1.031381	0.226339	-0.176757	1.163199	0.103121	-0.223130	1.177768	0.067416	-0.221206	1.241305	0.072839	-0.170208	1.237123	0.102037	0.094714	1.371430	0.018204	0.064687	1.315607	0.074148	0.058682	1.364357	0.043842	0.116656	1.325728	0.036926	0.029403	1.377052	-0.007992	0.080725	1.204030	0.040180	-0.143626	1.344013	0.023264	0.054944	1.335839	0.065655	
950	-0.045023	1.453346	-0.095113	-0.040031	1.219730	-0.132165	-0.205755	1.055247	0.052787	-0.158032	1.057563	0.003143	-0.081263	0.964078	0.234945	-0.058628	1.013860	0.240458	-0.172664	1.372859	0.011201	-0.129471	0.985359	0.221607	-0.099244	0.969761	0.264384	-0.090498	0.996092	0.267723	-0.114895	1.027687	0.226432	-0.176642	1.163129	0.103375	-0.223049	1.177712	0.067788	-0.221094	1.241235	0.073222	-0.170042	1.237057	0.102278	0.094779	1.371468	0.018368	0.064781	1.315595	0.074233	0.058758	1.364376	0.043938	0.116767	1.325750	0.037004	0.029465	1.377040	-0.007871	0.080879	1.204028	0.040240	-0.143599	1.343921	0.023460	0.055031	1.335850	0.065768	
951	-0.045039	1.453295	-0.094970	-0.039904	1.219689	-0.132065	-0.205619	1.055131	0.053146	-0.158005	1.057449	0.003398	-0.082509	0.959760	0.234146	-0.059131	1.009119	0.240323	-0.172606	1.372706	0.011357	-0.130390	0.981915	0.221105	-0.100362	0.965245	0.263633	-0.091194	0.991558	0.267265	-0.115200	1.023970	0.226556	-0.176458	1.163050	0.103638	-0.222924	1.177633	0.068124	-0.220970	1.241141	0.073589	-0.169886	1.236990	0.102517	0.094842	1.371497	0.018460	0.064880	1.315604	0.074320	0.058827	1.364390	0.044047	0.116836	1.325777	0.037085	0.029516	1.377021	-0.007757	0.081052	1.204034	0.040312	-0.143588	1.343814	0.023634	0.055119	1.335853	0.065874	
952	-0.045072	1.453216	-0.094847	-0.039752	1.219617	-0.131963	-0.205413	1.054986	0.053516	-0.157912	1.057313	0.003660	-0.083786	0.955427	0.233283	-0.059670	1.004340	0.240129	-0.172559	1.372513	0.011490	-0.131286	0.978416	0.220676	-0.101571	0.960747	0.262926	-0.092184	0.986772	0.267106	-0.115520	1.020183	0.226690	-0.176239	1.162922	0.103907	-0.222783	1.177520	0.068449	-0.220854	1.241018	0.073874	-0.169698	1.236897	0.102737	0.094894	1.371523	0.018557	0.064980	1.315610	0.074408	0.058883	1.364388	0.044139	0.116950	1.325807	0.037170	0.029557	1.376995	-0.007651	0.081241	1.204046	0.040395	-0.143590	1.343691	0.023787	0.055215	1.335793	0.065960	
953	-0.045121	1.453113	-0.094741	-0.039581	1.219520	-0.131860	-0.205145	1.054815	0.053895	-0.157757	1.057159	0.003931	-0.085095	0.951086	0.232354	-0.060247	0.999532	0.239875	-0.172523	1.372288	0.011605	-0.132280	0.974946	0.220027	-0.102765	0.956267	0.262089	-0.092726	0.982100	0.266408	-0.115835	1.016357	0.226696	-0.175979	1.162789	0.104170	-0.222604	1.177363	0.068805	-0.220705	1.240869	0.074152	-0.169483	1.236755	0.102981	0.094935	1.371563	0.018637	0.065065	1.315638	0.074503	0.058950	1.364399	0.044238	0.116986	1.325823	0.037256	0.029588	1.376963	-0.007552	0.081440	1.204063	0.040489	-0.143605	1.343555	0.023918	0.055333	1.335790	0.066079	
954	-0.045183	1.452995	-0.094648	-0.039400	1.219406	-0.131754	-0.204822	1.054621	0.054281	-0.157548	1.056987	0.004212	-0.086433	0.946746	0.231356	-0.060865	0.994704	0.239557	-0.172496	1.372043	0.011708	-0.133239	0.971438	0.219512	-0.103992	0.951716	0.261187	-0.093498	0.977341	0.265819	-0.116224	1.012449	0.226727	-0.175704	1.162653	0.104452	-0.222393	1.177152	0.069164	-0.220556	1.240676	0.074482	-0.169291	1.236597	0.103214	0.094974	1.371580	0.018722	0.065175	1.315588	0.074568	0.058868	1.364324	0.044258	0.117320	1.326044	0.037360	0.029609	1.376927	-0.007457	0.081643	1.204084	0.040591	-0.143630	1.343406	0.024030	0.055395	1.335802	0.066189	
955	-0.045254	1.452864	-0.094567	-0.039215	1.219277	-0.131647	-0.204461	1.054410	0.054678	-0.157297	1.056800	0.004505	-0.087800	0.942410	0.230288	-0.061525	0.989861	0.239176	-0.172479	1.371784	0.011797	-0.134239	0.967970	0.218750	-0.105214	0.947194	0.260245	-0.094404	0.972564	0.265203	-0.116725	1.008712	0.226597	-0.175364	1.162495	0.104702	-0.222136	1.176902	0.069515	-0.220376	1.240436	0.074811	-0.169069	1.236437	0.103431	0.094996	1.371606	0.018813	0.065357	1.315673	0.074806	0.058920	1.364362	0.044325	0.117393	1.326102	0.037450	0.029620	1.376888	-0.007367	0.081845	1.204107	0.040700	-0.143662	1.343247	0.024125	0.055442	1.335822	0.066287	
956	-0.045332	1.452732	-0.094490	-0.039036	1.219147	-0.131539	-0.204066	1.054187	0.055081	-0.157008	1.056603	0.004810	-0.089193	0.938087	0.229147	-0.062225	0.985012	0.238726	-0.172469	1.371527	0.011882	-0.135271	0.964542	0.218073	-0.106584	0.942722	0.259126	-0.095437	0.967887	0.264630	-0.117079	1.004879	0.226456	-0.175005	1.162336	0.104944	-0.221864	1.176652	0.069866	-0.220183	1.240173	0.075097	-0.168846	1.236268	0.103620	0.095032	1.371640	0.018902	0.065409	1.315673	0.074891	0.058899	1.364319	0.044446	0.117445	1.326140	0.037538	0.029625	1.376850	-0.007279	0.082036	1.204132	0.040813	-0.143699	1.343080	0.024205	0.055479	1.335816	0.066372	
957	-0.045411	1.452602	-0.094416	-0.038869	1.219018	-0.131430	-0.203653	1.053957	0.055493	-0.156695	1.056397	0.005129	-0.090612	0.933782	0.227932	-0.062966	0.980162	0.238208	-0.172467	1.371280	0.011965	-0.136315	0.961069	0.217236	-0.107952	0.938238	0.258072	-0.096531	0.963179	0.263938	-0.117557	1.001102	0.226306	-0.174639	1.162165	0.105215	-0.221615	1.176386	0.070174	-0.219974	1.239945	0.075375	-0.168602	1.236124	0.103843	0.095034	1.371662	0.018977	0.065465	1.315695	0.074988	0.058899	1.364342	0.044543	0.117484	1.326166	0.037608	0.029622	1.376812	-0.007192	0.082214	1.204157	0.040927	-0.143736	1.342907	0.024273	0.055517	1.335824	0.066469	
958	-0.045490	1.452483	-0.094341	-0.038722	1.218901	-0.131322	-0.203230	1.053726	0.055911	-0.156365	1.056186	0.005463	-0.092053	0.929498	0.226641	-0.063747	0.975316	0.237618	-0.172469	1.371054	0.012049	-0.137339	0.957636	0.216374	-0.109337	0.933782	0.256861	-0.097427	0.958522	0.263008	-0.118108	0.997212	0.226008	-0.174303	1.161988	0.105484	-0.221337	1.176107	0.070516	-0.219769	1.239696	0.075669	-0.168356	1.235984	0.104045	0.095050	1.371670	0.019054	0.065492	1.315696	0.075070	0.058883	1.364326	0.044639	0.117513	1.326189	0.037693	0.029615	1.376778	-0.007104	0.082372	1.204181	0.041041	-0.143769	1.342730	0.024334	0.055552	1.335811	0.066561	
959	-0.045564	1.452382	-0.094259	-0.038602	1.218801	-0.131213	-0.202804	1.053496	0.056334	-0.156022	1.055974	0.005810	-0.093516	0.925241	0.225274	-0.064567	0.970479	0.236953	-0.172475	1.370859	0.012140	-0.138405	0.954141	0.215423	-0.110758	0.929382	0.255526	-0.098523	0.953742	0.262073	-0.118645	0.993343	0.225709	-0.173979	1.161848	0.105758	-0.221089	1.175845	0.070838	-0.219559	1.239481	0.075960	-0.168098	1.235841	0.104243	0.095040	1.371691	0.019135	0.065557	1.315709	0.075137	0.058889	1.364347	0.044737	0.117523	1.326192	0.037767	0.029604	1.376750	-0.007014	0.082506	1.204202	0.041150	-0.143797	1.342553	0.024391	0.055550	1.335807	0.066648	
960	-0.045633	1.452300	-0.094172	-0.038509	1.218720	-0.131106	-0.202385	1.053273	0.056764	-0.155677	1.055764	0.006171	-0.095000	0.921012	0.223828	-0.065427	0.965655	0.236216	-0.172484	1.370697	0.012238	-0.139501	0.950708	0.214427	-0.112261	0.924851	0.254166	-0.099676	0.949009	0.261103	-0.119200	0.989428	0.225368	-0.173605	1.161708	0.106011	-0.220816	1.175621	0.071147	-0.219362	1.239269	0.076257	-0.167777	1.235681	0.104397	0.095049	1.371704	0.019216	0.065566	1.315694	0.075214	0.058884	1.364326	0.044818	0.117531	1.326217	0.037841	0.029590	1.376727	-0.006923	0.082614	1.204220	0.041254	-0.143815	1.342378	0.024448	0.055559	1.335803	0.066728	
961	-0.045694	1.452243	-0.094073	-0.038449	1.218666	-0.131001	-0.201971	1.053058	0.057197	-0.155328	1.055558	0.006545	-0.096506	0.916815	0.222303	-0.066327	0.960846	0.235401	-0.172493	1.370576	0.012350	-0.140531	0.947175	0.213302	-0.113739	0.920354	0.252681	-0.100870	0.944212	0.260004	-0.119776	0.985457	0.224886	-0.173257	1.161604	0.106272	-0.220507	1.175442	0.071518	-0.219163	1.239080	0.076535	-0.167500	1.235607	0.104591	0.095047	1.371712	0.019322	0.065587	1.315724	0.075287	0.058892	1.364383	0.044928	0.117531	1.326225	0.037934	0.029576	1.376713	-0.006827	0.082695	1.204236	0.041351	-0.143822	1.342206	0.024507	0.055577	1.335814	0.066819	
962	-0.045747	1.452209	-0.093964	-0.038421	1.218636	-0.130896	-0.201567	1.052855	0.057634	-0.154981	1.055358	0.006930	-0.098034	0.912651	0.220698	-0.067270	0.956053	0.234511	-0.172503	1.370495	0.012473	-0.141665	0.943709	0.212163	-0.115248	0.915889	0.251115	-0.102020	0.939397	0.258799	-0.120364	0.981512	0.224417	-0.172895	1.161513	0.106546	-0.220249	1.175263	0.071876	-0.218987	1.238866	0.076834	-0.167262	1.235512	0.104794	0.095039	1.371737	0.019414	0.065565	1.315724	0.075362	0.058855	1.364346	0.045046	0.117527	1.326247	0.038047	0.029561	1.376705	-0.006728	0.082749	1.204247	0.041441	-0.143816	1.342040	0.024572	0.055586	1.335793	0.066917	
963	-0.045792	1.452199	-0.093845	-0.038423	1.218629	-0.130792	-0.201169	1.052663	0.058076	-0.154634	1.055167	0.007325	-0.099585	0.908520	0.219012	-0.068258	0.951279	0.233546	-0.172513	1.370451	0.012609	-0.142796	0.940229	0.210923	-0.116735	0.911473	0.249450	-0.103221	0.934665	0.257498	-0.121046	0.977567	0.223771	-0.172519	1.161422	0.106838	-0.219953	1.175088	0.072249	-0.218765	1.238679	0.077090	-0.167003	1.235435	0.104984	0.095036	1.371746	0.019531	0.065582	1.315737	0.075447	0.058849	1.364350	0.045208	0.117517	1.326263	0.038160	0.029548	1.376706	-0.006627	0.082780	1.204256	0.041523	-0.143797	1.341881	0.024645	0.055554	1.335838	0.067059	
964	-0.045829	1.452211	-0.093714	-0.038454	1.218646	-0.130688	-0.200772	1.052481	0.058522	-0.154283	1.054984	0.007729	-0.101165	0.904424	0.217243	-0.069293	0.946523	0.232504	-0.172520	1.370444	0.012760	-0.143952	0.936865	0.209670	-0.118367	0.907045	0.247698	-0.104560	0.929954	0.256276	-0.121670	0.973662	0.223169	-0.172136	1.161302	0.107179	-0.219645	1.174876	0.072612	-0.218552	1.238458	0.077372	-0.166771	1.235337	0.105187	0.095018	1.371768	0.019628	0.065577	1.315727	0.075528	0.058834	1.364323	0.045331	0.117507	1.326266	0.038257	0.029535	1.376713	-0.006521	0.082789	1.204261	0.041598	-0.143765	1.341729	0.024727	0.055528	1.335823	0.067169	
965	-0.045860	1.452237	-0.093578	-0.038505	1.218677	-0.130584	-0.200371	1.052309	0.058973	-0.153927	1.054810	0.008139	-0.102774	0.900362	0.215393	-0.070383	0.941785	0.231391	-0.172526	1.370462	0.012920	-0.145135	0.933396	0.208296	-0.120004	0.902691	0.245846	-0.105857	0.925223	0.254725	-0.122334	0.969669	0.222398	-0.171767	1.161203	0.107530	-0.219282	1.174657	0.072933	-0.218328	1.238255	0.077656	-0.166464	1.235241	0.105432	0.094992	1.371754	0.019729	0.065593	1.315740	0.075609	0.058829	1.364342	0.045433	0.117506	1.326275	0.038346	0.029524	1.376725	-0.006416	0.082784	1.204264	0.041667	-0.143723	1.341585	0.024819	0.055535	1.335831	0.067255	
966	-0.045888	1.452278	-0.093433	-0.038577	1.218722	-0.130479	-0.199953	1.052143	0.059430	-0.153556	1.054645	0.008553	-0.104420	0.896335	0.213460	-0.071529	0.937064	0.230203	-0.172529	1.370503	0.013094	-0.146359	0.930084	0.206886	-0.121592	0.898357	0.243929	-0.107234	0.920569	0.253271	-0.123116	0.965776	0.221659	-0.171387	1.161105	0.107881	-0.218960	1.174450	0.073295	-0.218094	1.238069	0.078003	-0.166189	1.235151	0.105660	0.094973	1.371768	0.019822	0.065597	1.315729	0.075677	0.058802	1.364339	0.045525	0.117509	1.326285	0.038432	0.029515	1.376741	-0.006308	0.082767	1.204266	0.041729	-0.143673	1.341449	0.024921	0.055548	1.335816	0.067334	
967	-0.045914	1.452323	-0.093287	-0.038660	1.218771	-0.130372	-0.199512	1.051981	0.059895	-0.153167	1.054487	0.008970	-0.106105	0.892343	0.211443	-0.072738	0.932360	0.228944	-0.172530	1.370554	0.013275	-0.147616	0.926716	0.205394	-0.123311	0.894058	0.241944	-0.108675	0.915908	0.251581	-0.123908	0.961915	0.220785	-0.171003	1.161031	0.108244	-0.218625	1.174267	0.073692	-0.217811	1.237924	0.078304	-0.165886	1.235088	0.105929	0.094971	1.371778	0.019890	0.065635	1.315738	0.075759	0.058849	1.364340	0.045612	0.117511	1.326304	0.038518	0.029508	1.376759	-0.006201	0.082747	1.204267	0.041789	-0.143616	1.341320	0.025034	0.055555	1.335886	0.067439	
968	-0.045942	1.452368	-0.093139	-0.038748	1.218821	-0.130261	-0.199036	1.051819	0.060369	-0.152754	1.054335	0.009387	-0.107835	0.888388	0.209343	-0.074016	0.927674	0.227615	-0.172529	1.370609	0.013464	-0.148855	0.923362	0.203789	-0.125132	0.889812	0.239846	-0.110286	0.911291	0.250005	-0.124784	0.958030	0.219923	-0.170603	1.160970	0.108627	-0.218271	1.174085	0.074121	-0.217527	1.237754	0.078590	-0.165596	1.235015	0.106182	0.094972	1.371799	0.019970	0.065660	1.315742	0.075823	0.058847	1.364365	0.045730	0.117529	1.326311	0.038579	0.029502	1.376777	-0.006097	0.082727	1.204267	0.041847	-0.143558	1.341196	0.025156	0.055547	1.335930	0.067536	
969	-0.045974	1.452409	-0.092993	-0.038839	1.218865	-0.130146	-0.198514	1.051653	0.060852	-0.152307	1.054187	0.009803	-0.109614	0.884473	0.207159	-0.075364	0.923007	0.226214	-0.172526	1.370659	0.013660	-0.150211	0.920132	0.202184	-0.126983	0.885600	0.237678	-0.111829	0.906728	0.248114	-0.125721	0.954159	0.218906	-0.170234	1.160918	0.108975	-0.217944	1.173912	0.074536	-0.217245	1.237580	0.078899	-0.165303	1.234955	0.106502	0.094982	1.371784	0.019998	0.065723	1.315752	0.075889	0.058880	1.364386	0.045822	0.117556	1.326330	0.038634	0.029497	1.376794	-0.005994	0.082714	1.204269	0.041903	-0.143501	1.341075	0.025286	0.055608	1.335940	0.067605	
970	-0.046013	1.452438	-0.092852	-0.038924	1.218896	-0.130028	-0.197942	1.051480	0.061348	-0.151829	1.054040	0.010216	-0.111445	0.880599	0.204893	-0.076788	0.918360	0.224743	-0.172522	1.370694	0.013856	-0.151607	0.916811	0.200403	-0.128859	0.881354	0.235292	-0.113541	0.902181	0.246257	-0.126807	0.950254	0.217873	-0.169822	1.160813	0.109317	-0.217585	1.173712	0.074877	-0.216971	1.237376	0.079225	-0.165029	1.234876	0.106782	0.095002	1.371812	0.020063	0.065750	1.315734	0.075958	0.058892	1.364369	0.045894	0.117595	1.326346	0.038653	0.029492	1.376807	-0.005897	0.082713	1.204272	0.041960	-0.143448	1.340956	0.025425	0.055644	1.335918	0.067662	
971	-0.046062	1.452454	-0.092714	-0.039002	1.218913	-0.129904	-0.197311	1.051296	0.061854	-0.151311	1.053894	0.010621	-0.113331	0.876775	0.202544	-0.078288	0.913739	0.223198	-0.172517	1.370711	0.014058	-0.152964	0.913556	0.198518	-0.131023	0.877300	0.233064	-0.115309	0.897611	0.244309	-0.127838	0.946402	0.216678	-0.169372	1.160727	0.109698	-0.217194	1.173543	0.075253	-0.216684	1.237194	0.079550	-0.164717	1.234806	0.107043	0.095017	1.371799	0.020084	0.065807	1.315739	0.076020	0.058943	1.364375	0.045946	0.117622	1.326345	0.038695	0.029487	1.376816	-0.005803	0.082727	1.204277	0.042017	-0.143403	1.340837	0.025570	0.055711	1.335932	0.067722	
972	-0.046121	1.452452	-0.092585	-0.039069	1.218912	-0.129777	-0.196621	1.051099	0.062371	-0.150758	1.053746	0.011019	-0.115274	0.873005	0.200115	-0.079863	0.909148	0.221580	-0.172511	1.370702	0.014261	-0.154446	0.910376	0.196637	-0.133069	0.873229	0.230596	-0.117053	0.893073	0.242139	-0.129010	0.942549	0.215538	-0.168845	1.160591	0.110043	-0.216758	1.173336	0.075696	-0.216351	1.236981	0.079925	-0.164337	1.234728	0.107348	0.095025	1.371784	0.020128	0.065849	1.315732	0.076082	0.058968	1.364366	0.046001	0.117653	1.326347	0.038718	0.029481	1.376819	-0.005716	0.082758	1.204283	0.042076	-0.143367	1.340715	0.025722	0.055758	1.335926	0.067781	
973	-0.046193	1.452432	-0.092461	-0.039125	1.218891	-0.129645	-0.195875	1.050888	0.062896	-0.150172	1.053594	0.011404	-0.117273	0.869299	0.197608	-0.081513	0.904597	0.219884	-0.172505	1.370667	0.014464	-0.155922	0.907225	0.194642	-0.135240	0.869184	0.228011	-0.119215	0.888770	0.240199	-0.130249	0.938806	0.214245	-0.168239	1.160514	0.110416	-0.216255	1.173112	0.076170	-0.215988	1.236747	0.080361	-0.163853	1.234608	0.107646	0.095025	1.371800	0.020164	0.065907	1.315737	0.076133	0.059002	1.364363	0.046076	0.117681	1.326353	0.038755	0.029474	1.376816	-0.005634	0.082808	1.204292	0.042135	-0.143343	1.340589	0.025881	0.055811	1.335945	0.067850	
974	-0.046277	1.452396	-0.092343	-0.039169	1.218853	-0.129511	-0.195076	1.050662	0.063426	-0.149558	1.053439	0.011774	-0.119327	0.865667	0.195026	-0.083231	0.900095	0.218107	-0.172500	1.370606	0.014670	-0.157524	0.904105	0.192519	-0.137203	0.865310	0.225133	-0.120863	0.884269	0.237828	-0.131423	0.934992	0.212793	-0.167580	1.160391	0.110735	-0.215756	1.172851	0.076668	-0.215589	1.236503	0.080848	-0.163340	1.234445	0.107908	0.095053	1.371796	0.020193	0.065970	1.315736	0.076194	0.059024	1.364357	0.046122	0.117721	1.326357	0.038773	0.029465	1.376808	-0.005557	0.082876	1.204302	0.042194	-0.143331	1.340458	0.026048	0.055854	1.335931	0.067885	
975	-0.046375	1.452341	-0.092231	-0.039201	1.218796	-0.129375	-0.194240	1.050422	0.063956	-0.148931	1.053279	0.012125	-0.121431	0.862120	0.192374	-0.085012	0.895656	0.216248	-0.172495	1.370516	0.014874	-0.159090	0.901177	0.190380	-0.139301	0.861421	0.222302	-0.122874	0.880056	0.235405	-0.132743	0.931296	0.211412	-0.166751	1.160176	0.110971	-0.215143	1.172572	0.077154	-0.215102	1.236239	0.081349	-0.162778	1.234303	0.108182	0.095044	1.371822	0.020231	0.066037	1.315742	0.076250	0.059074	1.364376	0.046174	0.117746	1.326389	0.038791	0.029454	1.376793	-0.005485	0.082962	1.204314	0.042252	-0.143331	1.340320	0.026222	0.055919	1.335925	0.068057	
976	-0.046484	1.452275	-0.092120	-0.039226	1.218729	-0.129238	-0.193375	1.050170	0.064477	-0.148297	1.053117	0.012451	-0.123582	0.858672	0.189655	-0.086846	0.891292	0.214300	-0.172492	1.370404	0.015083	-0.160733	0.898220	0.188236	-0.141873	0.857744	0.219774	-0.124997	0.875917	0.232989	-0.134063	0.927746	0.209750	-0.165965	1.159972	0.111292	-0.214566	1.172279	0.077705	-0.214602	1.235937	0.081905	-0.162180	1.234095	0.108497	0.095056	1.371821	0.020254	0.066093	1.315750	0.076322	0.059088	1.364361	0.046214	0.117793	1.326412	0.038821	0.029440	1.376774	-0.005417	0.083063	1.204327	0.042306	-0.143342	1.340176	0.026405	0.055975	1.335943	0.068092	
977	-0.046604	1.452197	-0.092011	-0.039242	1.218650	-0.129102	-0.192504	1.049910	0.064985	-0.147674	1.052952	0.012749	-0.125772	0.855335	0.186878	-0.088725	0.887020	0.212265	-0.172490	1.370272	0.015293	-0.162370	0.895409	0.186020	-0.144153	0.854125	0.216922	-0.127139	0.871814	0.230451	-0.135404	0.924210	0.208202	-0.165137	1.159823	0.111580	-0.213909	1.172004	0.078271	-0.214085	1.235647	0.082458	-0.161552	1.233938	0.108823	0.095059	1.371846	0.020290	0.066154	1.315751	0.076390	0.059132	1.364370	0.046272	0.117828	1.326440	0.038813	0.029424	1.376751	-0.005352	0.083177	1.204340	0.042357	-0.143360	1.340027	0.026598	0.056038	1.335940	0.068154	
978	-0.046733	1.452113	-0.091902	-0.039255	1.218566	-0.128968	-0.191644	1.049645	0.065468	-0.147078	1.052787	0.013014	-0.127994	0.852122	0.184048	-0.090636	0.882856	0.210141	-0.172490	1.370124	0.015505	-0.164052	0.892727	0.183742	-0.146572	0.850640	0.214102	-0.129336	0.867857	0.227937	-0.136925	0.920699	0.206677	-0.164319	1.159595	0.111942	-0.213286	1.171640	0.078859	-0.213616	1.235294	0.083059	-0.160885	1.233734	0.109103	0.095073	1.371862	0.020304	0.066210	1.315741	0.076466	0.059137	1.364363	0.046301	0.117864	1.326479	0.038835	0.029405	1.376725	-0.005289	0.083298	1.204352	0.042402	-0.143385	1.339873	0.026803	0.056092	1.335957	0.068215	
979	-0.046869	1.452029	-0.091788	-0.039269	1.218483	-0.128839	-0.190816	1.049379	0.065917	-0.146521	1.052624	0.013241	-0.130239	0.849045	0.181171	-0.092570	0.878815	0.207926	-0.172491	1.369969	0.015722	-0.165790	0.890095	0.181496	-0.148872	0.847248	0.210961	-0.131592	0.864092	0.225251	-0.138252	0.917294	0.204841	-0.163530	1.159393	0.112274	-0.212643	1.171341	0.079417	-0.213098	1.234998	0.083590	-0.160185	1.233548	0.109377	0.095073	1.371881	0.020344	0.066298	1.315765	0.076509	0.059179	1.364370	0.046340	0.117914	1.326499	0.038832	0.029383	1.376697	-0.005226	0.083424	1.204364	0.042440	-0.143412	1.339717	0.027020	0.056135	1.335940	0.068246	
980	-0.047010	1.451943	-0.091672	-0.039282	1.218400	-0.128714	-0.190046	1.049119	0.066324	-0.146023	1.052465	0.013425	-0.132499	0.846115	0.178259	-0.094517	0.874913	0.205626	-0.172496	1.369806	0.015938	-0.167494	0.887556	0.179164	-0.151255	0.844016	0.207916	-0.134031	0.860350	0.222875	-0.139658	0.913966	0.203153	-0.162673	1.159231	0.112572	-0.212080	1.171016	0.079972	-0.212578	1.234698	0.084185	-0.159574	1.233365	0.109660	0.095075	1.371895	0.020355	0.066357	1.315751	0.076547	0.059184	1.364353	0.046395	0.117943	1.326535	0.038839	0.029358	1.376668	-0.005163	0.083550	1.204374	0.042472	-0.143438	1.339562	0.027248	0.056189	1.335939	0.068289	
981	-0.047154	1.451865	-0.091549	-0.039302	1.218327	-0.128596	-0.189347	1.048868	0.066677	-0.145592	1.052315	0.013564	-0.134766	0.843339	0.175315	-0.096466	0.871162	0.203242	-0.172504	1.369646	0.016158	-0.169222	0.885178	0.176827	-0.153622	0.840895	0.204844	-0.136277	0.856823	0.220163	-0.141118	0.910867	0.201291	-0.161832	1.159048	0.112833	-0.211488	1.170747	0.080576	-0.212090	1.234417	0.084763	-0.158972	1.233194	0.109923	0.095063	1.371915	0.020398	0.066432	1.315765	0.076587	0.059210	1.364353	0.046439	0.117970	1.326549	0.038844	0.029330	1.376640	-0.005098	0.083671	1.204382	0.042496	-0.143459	1.339411	0.027488	0.056233	1.335929	0.068331	
982	-0.047300	1.451792	-0.091421	-0.039326	1.218261	-0.128484	-0.188741	1.048632	0.066970	-0.145241	1.052175	0.013654	-0.137030	0.840723	0.172349	-0.098410	0.867575	0.200783	-0.172515	1.369488	0.016378	-0.170885	0.882909	0.174405	-0.156026	0.837995	0.201842	-0.138361	0.853303	0.217296	-0.142547	0.907786	0.199359	-0.161151	1.158822	0.113066	-0.210958	1.170462	0.081146	-0.211673	1.234160	0.085289	-0.158418	1.232976	0.110192	0.095031	1.371940	0.020418	0.066471	1.315757	0.076622	0.059210	1.364332	0.046473	0.117993	1.326576	0.038838	0.029298	1.376613	-0.005031	0.083786	1.204388	0.042514	-0.143472	1.339265	0.027737	0.056259	1.335935	0.068385	
