

Sample #	C7_X	C7_Y	C7_Z	T8_X	T8_Y	T8_Z	EL_X	EL_Y	EL_Z	EM_X	EM_Y	EM_Z	US_X	US_Y	US_Z	RS_X	RS_Y	RS_Z	AA_X	AA_Y	AA_Z	Fore_Clus_1_X	Fore_Clus_1_Y	Fore_Clus_1_Z	Fore_Clus_2_X	Fore_Clus_2_Y	Fore_Clus_2_Z	Fore_Clus_3_X	Fore_Clus_3_Y	Fore_Clus_3_Z	Fore_Clus_4_X	Fore_Clus_4_Y	Fore_Clus_4_Z	Hum_Clus_1_X	Hum_Clus_1_Y	Hum_Clus_1_Z	Hum_Clus_2_X	Hum_Clus_2_Y	Hum_Clus_2_Z	Hum_Clus_3_X	Hum_Clus_3_Y	Hum_Clus_3_Z	Hum_Clus_4_X	Hum_Clus_4_Y	Hum_Clus_4_Z	Thor_Clus_1_X	Thor_Clus_1_Y	Thor_Clus_1_Z	Thor_Clus_2_X	Thor_Clus_2_Y	Thor_Clus_2_Z	Thor_Clus_3_X	Thor_Clus_3_Y	Thor_Clus_3_Z	Thor_Clus_4_X	Thor_Clus_4_Y	Thor_Clus_4_Z	IJ_X	IJ_Y	IJ_Z	PX_X	PX_Y	PX_Z	GH_X	GH_Y	GH_Z	Thor_Clus_5_X	Thor_Clus_5_Y	Thor_Clus_5_Z	
451	-0.047094	1.486702	-0.084669	-0.095720	1.237618	-0.125205	-0.116163	1.094476	0.177951	-0.117008	1.073954	0.113527	-0.038522	0.866827	0.226225	0.003875	0.876406	0.194778	-0.122129	1.408781	0.094811	-0.034913	0.924237	0.248815	-0.015348	0.874502	0.255905	0.006872	0.880367	0.240915	0.001831	0.935932	0.225141	-0.083974	1.201793	0.199798	-0.142239	1.205070	0.184774	-0.149883	1.268298	0.184944	-0.092007	1.275128	0.191591	0.130418	1.369250	-0.008963	0.116707	1.317621	0.056324	0.104165	1.365756	0.026710	0.155270	1.322949	0.004719	0.048025	1.397944	-0.016839	0.101960	1.200033	0.007196	-0.096197	1.377931	0.084287	0.105967	1.338056	0.050264	
452	-0.046473	1.486646	-0.084435	-0.094879	1.237576	-0.125321	-0.116618	1.094338	0.177731	-0.117214	1.073847	0.113295	-0.039345	0.866644	0.226285	0.003174	0.876222	0.195002	-0.122236	1.408602	0.094686	-0.035763	0.924055	0.248941	-0.016667	0.874406	0.256072	0.008005	0.881902	0.242460	0.001063	0.935699	0.225419	-0.084497	1.201643	0.199762	-0.142691	1.204954	0.184510	-0.150363	1.268144	0.184670	-0.092487	1.274947	0.191485	0.130830	1.369276	-0.007919	0.116844	1.317425	0.057226	0.104323	1.365572	0.027528	0.155553	1.322883	0.005716	0.048382	1.397866	-0.016264	0.102257	1.199951	0.007877	-0.096251	1.377835	0.084285	0.106089	1.337956	0.050990	
453	-0.045864	1.486567	-0.084201	-0.094035	1.237506	-0.125419	-0.117083	1.094196	0.177494	-0.117427	1.073738	0.113045	-0.040179	0.866454	0.226315	0.002469	0.876030	0.195207	-0.122342	1.408408	0.094564	-0.036665	0.923864	0.249038	-0.017692	0.874294	0.256158	0.004995	0.882203	0.243812	0.000242	0.935512	0.225639	-0.085016	1.201496	0.199718	-0.143180	1.204815	0.184198	-0.150821	1.268011	0.184406	-0.093021	1.274769	0.191433	0.131058	1.369106	-0.006996	0.116948	1.317426	0.057920	0.104525	1.365519	0.028352	0.155780	1.322814	0.006689	0.048733	1.397776	-0.015688	0.102561	1.199863	0.008568	-0.096306	1.377739	0.084275	0.106178	1.337875	0.051748	
454	-0.045267	1.486472	-0.083967	-0.093191	1.237415	-0.125500	-0.117559	1.094050	0.177240	-0.117646	1.073627	0.112779	-0.041019	0.866256	0.226321	0.001761	0.875829	0.195395	-0.122446	1.408202	0.094449	-0.037582	0.923669	0.249110	-0.018689	0.874114	0.256268	0.005656	0.881542	0.243779	-0.000483	0.935316	0.225822	-0.085573	1.201334	0.199672	-0.143685	1.204658	0.183866	-0.151275	1.267889	0.184112	-0.093529	1.274620	0.191396	0.131369	1.368988	-0.006147	0.117007	1.317314	0.058679	0.104588	1.365354	0.029091	0.156116	1.322784	0.007644	0.049080	1.397677	-0.015112	0.102872	1.199770	0.009267	-0.096358	1.377639	0.084257	0.106279	1.337774	0.052560	
455	-0.044672	1.486364	-0.083735	-0.092341	1.237309	-0.125571	-0.118043	1.093901	0.176969	-0.117868	1.073513	0.112497	-0.041873	0.866053	0.226296	0.001048	0.875623	0.195565	-0.122546	1.407989	0.094333	-0.038494	0.923425	0.249129	-0.019076	0.873647	0.256658	0.004510	0.881371	0.244030	-0.001297	0.935063	0.226038	-0.086142	1.201170	0.199548	-0.144176	1.204512	0.183553	-0.151794	1.267744	0.183762	-0.094042	1.274453	0.191350	0.131854	1.369024	-0.005243	0.117196	1.317232	0.059515	0.104811	1.365275	0.029893	0.156466	1.322662	0.008636	0.049426	1.397572	-0.014538	0.103187	1.199672	0.009972	-0.096407	1.377537	0.084233	0.106359	1.337690	0.053311	
456	-0.044080	1.486249	-0.083502	-0.091490	1.237195	-0.125632	-0.118538	1.093747	0.176682	-0.118092	1.073397	0.112200	-0.042734	0.865842	0.226248	0.000333	0.875407	0.195718	-0.122640	1.407773	0.094219	-0.039438	0.923142	0.249169	-0.020215	0.873406	0.256579	0.001703	0.880480	0.243605	-0.002142	0.934778	0.226247	-0.086722	1.201000	0.199460	-0.144667	1.204381	0.183237	-0.152322	1.267591	0.183369	-0.094596	1.274310	0.191291	0.132092	1.368895	-0.004348	0.117225	1.317139	0.060361	0.105141	1.365241	0.030675	0.156762	1.322552	0.009640	0.049771	1.397463	-0.013965	0.103505	1.199572	0.010680	-0.096448	1.377433	0.084203	0.106465	1.337598	0.054084	
457	-0.043481	1.486135	-0.083271	-0.090635	1.237082	-0.125692	-0.119040	1.093591	0.176380	-0.118316	1.073279	0.111889	-0.043606	0.865627	0.226171	-0.000389	0.875185	0.195854	-0.122726	1.407559	0.094101	-0.040374	0.922896	0.249143	-0.021324	0.873098	0.256480	0.003147	0.880415	0.243212	-0.003043	0.934530	0.226386	-0.087307	1.200819	0.199335	-0.145170	1.204248	0.182890	-0.152751	1.267468	0.183051	-0.095123	1.274145	0.191182	0.132589	1.368954	-0.003359	0.117193	1.317028	0.061401	0.105280	1.365101	0.031474	0.156946	1.322489	0.010639	0.050122	1.397353	-0.013393	0.103825	1.199471	0.011387	-0.096481	1.377327	0.084168	0.106590	1.337524	0.054860	
458	-0.042870	1.486028	-0.083040	-0.089775	1.236977	-0.125754	-0.119548	1.093432	0.176065	-0.118538	1.073160	0.111565	-0.044490	0.865407	0.226068	-0.001116	0.874955	0.195972	-0.122803	1.407353	0.093980	-0.041321	0.922707	0.249096	-0.022438	0.872880	0.256418	0.000984	0.880642	0.244610	-0.003828	0.934314	0.226477	-0.087868	1.200659	0.199228	-0.145703	1.204097	0.182536	-0.153232	1.267319	0.182702	-0.095630	1.273957	0.191054	0.132980	1.368950	-0.002494	0.117351	1.316925	0.061881	0.105508	1.365048	0.032250	0.157205	1.322417	0.011583	0.050478	1.397246	-0.012824	0.104144	1.199370	0.012089	-0.096503	1.377219	0.084131	0.106707	1.337381	0.055688	
459	-0.042248	1.485933	-0.082808	-0.088913	1.236889	-0.125820	-0.120062	1.093272	0.175738	-0.118757	1.073041	0.111230	-0.045381	0.865182	0.225944	-0.001851	0.874719	0.196071	-0.122869	1.407157	0.093855	-0.042259	0.922485	0.248990	-0.022886	0.872908	0.257242	0.001031	0.880193	0.244353	-0.004617	0.934116	0.226597	-0.088423	1.200501	0.199139	-0.146229	1.203951	0.182136	-0.153777	1.267154	0.182297	-0.096129	1.273802	0.190953	0.133175	1.368789	-0.001684	0.117351	1.316770	0.062734	0.105739	1.365016	0.033062	0.157523	1.322342	0.012498	0.050842	1.397144	-0.012257	0.104462	1.199272	0.012783	-0.096513	1.377111	0.084092	0.106812	1.337288	0.056432	
460	-0.041605	1.485855	-0.082577	-0.088046	1.236822	-0.125898	-0.120575	1.093112	0.175400	-0.118971	1.072923	0.110885	-0.046285	0.864956	0.225792	-0.002595	0.874477	0.196148	-0.122922	1.406977	0.093721	-0.043217	0.922204	0.248883	-0.024873	0.872557	0.256290	-0.000880	0.878515	0.242725	-0.005538	0.933857	0.226737	-0.089025	1.200341	0.199026	-0.146705	1.203815	0.181779	-0.154281	1.267019	0.181890	-0.096656	1.273643	0.190889	0.133540	1.368650	-0.000790	0.117436	1.316642	0.063439	0.105756	1.364871	0.033775	0.157809	1.322260	0.013435	0.051218	1.397051	-0.011694	0.104776	1.199177	0.013466	-0.096511	1.377005	0.084054	0.106816	1.337153	0.057134	
461	-0.040947	1.485797	-0.082343	-0.087179	1.236781	-0.125984	-0.121087	1.092954	0.175054	-0.119179	1.072807	0.110534	-0.047193	0.864725	0.225623	-0.003347	0.874228	0.196204	-0.122961	1.406813	0.093584	-0.044207	0.921947	0.248763	-0.025651	0.872207	0.256341	-0.002073	0.878720	0.243598	-0.006387	0.933524	0.226807	-0.089652	1.200159	0.198934	-0.147242	1.203635	0.181389	-0.154719	1.266888	0.181519	-0.097141	1.273483	0.190819	0.133856	1.368559	0.000105	0.117714	1.316562	0.064143	0.105950	1.364749	0.034477	0.158132	1.322218	0.014432	0.051603	1.396967	-0.011135	0.105086	1.199087	0.014133	-0.096493	1.376900	0.084018	0.106934	1.337022	0.057907	
462	-0.040269	1.485761	-0.082108	-0.086311	1.236769	-0.126083	-0.121593	1.092798	0.174702	-0.119380	1.072696	0.110178	-0.048108	0.864493	0.225431	-0.004107	0.873973	0.196237	-0.122984	1.406669	0.093441	-0.045188	0.921694	0.248636	-0.026249	0.871773	0.256454	-0.003034	0.878519	0.243436	-0.007260	0.933235	0.226792	-0.090212	1.199987	0.198811	-0.147731	1.203476	0.180996	-0.155181	1.266736	0.181131	-0.097652	1.273307	0.190729	0.134129	1.368488	0.001028	0.117695	1.316461	0.065124	0.106195	1.364622	0.035261	0.158405	1.322085	0.015369	0.051999	1.396894	-0.010582	0.105392	1.199003	0.014784	-0.096461	1.376799	0.083985	0.107138	1.336981	0.058703	
463	-0.039575	1.485748	-0.081872	-0.085446	1.236785	-0.126191	-0.122090	1.092647	0.174345	-0.119572	1.072591	0.109819	-0.049026	0.864259	0.225221	-0.004875	0.873713	0.196245	-0.122992	1.406543	0.093294	-0.046088	0.921434	0.248547	-0.027684	0.871704	0.256165	-0.004071	0.878575	0.244182	-0.008063	0.933000	0.226822	-0.090739	1.199815	0.198714	-0.148198	1.203342	0.180608	-0.155650	1.266569	0.180740	-0.098211	1.273119	0.190649	0.134631	1.368529	0.001931	0.117693	1.316341	0.065822	0.106415	1.364486	0.036042	0.158671	1.322048	0.016261	0.052405	1.396833	-0.010036	0.105693	1.198924	0.015415	-0.096414	1.376704	0.083956	0.107255	1.336841	0.059391	
464	-0.038870	1.485756	-0.081632	-0.084587	1.236828	-0.126306	-0.122575	1.092502	0.173988	-0.119757	1.072493	0.109459	-0.049940	0.864022	0.224997	-0.005648	0.873447	0.196229	-0.122985	1.406436	0.093148	-0.047005	0.921166	0.248384	-0.028793	0.871447	0.255979	-0.005082	0.878738	0.244647	-0.008924	0.932712	0.226804	-0.091321	1.199605	0.198559	-0.148690	1.203197	0.180207	-0.156105	1.266447	0.180369	-0.098712	1.272952	0.190502	0.134899	1.368361	0.002723	0.117806	1.316208	0.066491	0.106711	1.364431	0.036749	0.158998	1.321894	0.017194	0.052818	1.396783	-0.009496	0.105988	1.198851	0.016026	-0.096352	1.376615	0.083933	0.107359	1.336699	0.060043	
465	-0.038156	1.485783	-0.081392	-0.083735	1.236895	-0.126428	-0.123042	1.092364	0.173631	-0.119931	1.072403	0.109101	-0.050852	0.863785	0.224756	-0.006424	0.873177	0.196187	-0.122961	1.406346	0.093001	-0.047938	0.920850	0.248188	-0.029727	0.871070	0.255881	-0.006083	0.878500	0.244413	-0.009765	0.932444	0.226750	-0.091877	1.199422	0.198418	-0.149143	1.203064	0.179817	-0.156547	1.266303	0.180027	-0.099199	1.272779	0.190406	0.135210	1.368248	0.003498	0.118038	1.316045	0.067464	0.106921	1.364330	0.037483	0.159299	1.321846	0.018035	0.053238	1.396742	-0.008965	0.106279	1.198784	0.016617	-0.096277	1.376534	0.083916	0.107513	1.336639	0.060808	
466	-0.037441	1.485823	-0.081149	-0.082896	1.236979	-0.126548	-0.123491	1.092234	0.173278	-0.120096	1.072321	0.108748	-0.051752	0.863545	0.224506	-0.007198	0.872900	0.196122	-0.122923	1.406270	0.092860	-0.048848	0.920559	0.247974	-0.030254	0.870591	0.255857	-0.005692	0.878623	0.244102	-0.010586	0.932198	0.226422	-0.092379	1.199235	0.198275	-0.149569	1.202961	0.179424	-0.156943	1.266163	0.179657	-0.099617	1.272618	0.190288	0.135736	1.368280	0.004336	0.118182	1.316124	0.068010	0.107226	1.364248	0.038253	0.159618	1.321900	0.018871	0.053660	1.396710	-0.008444	0.106566	1.198721	0.017188	-0.096188	1.376461	0.083905	0.107682	1.336488	0.061506	
467	-0.036728	1.485874	-0.080905	-0.082072	1.237076	-0.126666	-0.123918	1.092113	0.172930	-0.120251	1.072249	0.108399	-0.052639	0.863303	0.224246	-0.007968	0.872619	0.196033	-0.122872	1.406205	0.092724	-0.049682	0.920299	0.247826	-0.031496	0.870259	0.255549	-0.008452	0.877597	0.244057	-0.011380	0.931851	0.226370	-0.092872	1.199055	0.198147	-0.149991	1.202832	0.179049	-0.157294	1.266047	0.179309	-0.100014	1.272460	0.190156	0.135961	1.368103	0.005067	0.118282	1.316005	0.068553	0.107422	1.364146	0.038841	0.159935	1.321793	0.019748	0.054083	1.396683	-0.007933	0.106849	1.198662	0.017740	-0.096088	1.376397	0.083900	0.107843	1.336332	0.062155	
468	-0.036023	1.485930	-0.080661	-0.081264	1.237179	-0.126777	-0.124320	1.092001	0.172589	-0.120394	1.072186	0.108059	-0.053508	0.863060	0.223979	-0.008729	0.872334	0.195924	-0.122807	1.406148	0.092597	-0.050534	0.919970	0.247390	-0.032448	0.869974	0.255377	-0.008884	0.877403	0.244038	-0.012130	0.931529	0.226564	-0.093333	1.198923	0.198008	-0.150362	1.202730	0.178703	-0.157650	1.265948	0.178951	-0.100378	1.272309	0.190051	0.136348	1.368024	0.005924	0.118305	1.315844	0.069159	0.107558	1.364044	0.039424	0.160227	1.321707	0.020590	0.054504	1.396660	-0.007433	0.107128	1.198606	0.018275	-0.095977	1.376341	0.083901	0.107958	1.336249	0.062758	
469	-0.035333	1.485986	-0.080416	-0.080478	1.237281	-0.126875	-0.124697	1.091898	0.172258	-0.120528	1.072131	0.107728	-0.054353	0.862814	0.223710	-0.009476	0.872045	0.195798	-0.122732	1.406095	0.092482	-0.051413	0.919679	0.247102	-0.033069	0.869749	0.255379	-0.009005	0.876931	0.243639	-0.012912	0.931248	0.226574	-0.093741	1.198781	0.197884	-0.150670	1.202609	0.178359	-0.157989	1.265847	0.178599	-0.100744	1.272158	0.189954	0.136847	1.368096	0.006711	0.118386	1.315738	0.070080	0.107703	1.363905	0.040055	0.160597	1.321692	0.021336	0.054920	1.396637	-0.006945	0.107406	1.198551	0.018794	-0.095856	1.376292	0.083908	0.108098	1.336188	0.063490	
470	-0.034657	1.486036	-0.080175	-0.079710	1.237376	-0.126960	-0.125046	1.091802	0.171936	-0.120648	1.072085	0.107406	-0.055175	0.862569	0.223435	-0.010206	0.871755	0.195658	-0.122647	1.406044	0.092377	-0.052189	0.919425	0.246880	-0.034561	0.869604	0.254858	-0.009991	0.876713	0.243512	-0.013633	0.930981	0.226511	-0.094101	1.198658	0.197753	-0.150980	1.202523	0.177993	-0.158279	1.265754	0.178276	-0.101068	1.272050	0.189861	0.137145	1.367989	0.007291	0.118558	1.315656	0.070679	0.108062	1.363903	0.040751	0.160912	1.321638	0.022097	0.055330	1.396613	-0.006470	0.107682	1.198495	0.019301	-0.095728	1.376252	0.083920	0.108328	1.336143	0.064058	
471	-0.034004	1.486078	-0.079936	-0.078967	1.237458	-0.127026	-0.125371	1.091714	0.171627	-0.120757	1.072045	0.107097	-0.055966	0.862322	0.223164	-0.010912	0.871462	0.195508	-0.122553	1.405993	0.092286	-0.052992	0.919236	0.246735	-0.035091	0.869062	0.254762	-0.011815	0.876485	0.243506	-0.014373	0.930666	0.226425	-0.094469	1.198536	0.197638	-0.151287	1.202449	0.177660	-0.158505	1.265662	0.177987	-0.101380	1.271937	0.189794	0.137377	1.367890	0.007960	0.118779	1.315546	0.071374	0.108279	1.363811	0.041368	0.160874	1.321277	0.022823	0.055731	1.396585	-0.006008	0.107956	1.198438	0.019797	-0.095592	1.376217	0.083937	0.108541	1.336079	0.064656	
472	-0.033369	1.486107	-0.079702	-0.078244	1.237525	-0.127074	-0.125668	1.091633	0.171330	-0.120853	1.072011	0.106800	-0.056727	0.862077	0.222894	-0.011594	0.871172	0.195353	-0.122452	1.405939	0.092206	-0.053798	0.919076	0.246662	-0.036045	0.868799	0.254426	-0.012489	0.876107	0.243317	-0.015053	0.930371	0.226361	-0.094836	1.198417	0.197525	-0.151581	1.202376	0.177323	-0.158698	1.265599	0.177719	-0.101676	1.271840	0.189725	0.137914	1.367847	0.008750	0.118951	1.315504	0.071853	0.108472	1.363626	0.041976	0.161287	1.321286	0.023545	0.056124	1.396552	-0.005558	0.108230	1.198379	0.020286	-0.095450	1.376187	0.083959	0.108700	1.335996	0.065176	
473	-0.032755	1.486123	-0.079475	-0.077542	1.237574	-0.127102	-0.125940	1.091557	0.171046	-0.120935	1.071982	0.106516	-0.057456	0.861836	0.222628	-0.012247	0.870885	0.195197	-0.122343	1.405884	0.092138	-0.054519	0.918791	0.246393	-0.036464	0.868711	0.254978	-0.013380	0.875888	0.243110	-0.015777	0.930006	0.226109	-0.095139	1.198302	0.197410	-0.151829	1.202298	0.177042	-0.158890	1.265547	0.177461	-0.101919	1.271722	0.189616	0.138171	1.367772	0.009344	0.119065	1.315470	0.072422	0.108705	1.363629	0.042563	0.161576	1.321284	0.024301	0.056510	1.396512	-0.005122	0.108503	1.198316	0.020769	-0.095302	1.376162	0.083985	0.108856	1.335900	0.065767	
474	-0.032163	1.486124	-0.079253	-0.076861	1.237604	-0.127109	-0.126190	1.091486	0.170776	-0.121005	1.071955	0.106247	-0.058150	0.861598	0.222371	-0.012869	0.870603	0.195045	-0.122227	1.405825	0.092082	-0.055193	0.918533	0.246218	-0.037624	0.868289	0.254108	-0.012837	0.875063	0.242948	-0.016249	0.929599	0.225972	-0.095392	1.198204	0.197326	-0.152016	1.202240	0.176790	-0.159111	1.265489	0.177187	-0.102116	1.271613	0.189550	0.138390	1.367669	0.009934	0.119244	1.315235	0.072964	0.109012	1.363503	0.043094	0.161800	1.321209	0.025032	0.056886	1.396466	-0.004698	0.108776	1.198250	0.021247	-0.095147	1.376138	0.084016	0.109027	1.335843	0.066312	
475	-0.031584	1.486111	-0.079040	-0.076197	1.237615	-0.127100	-0.126415	1.091419	0.170519	-0.121059	1.071932	0.105991	-0.058813	0.861369	0.222119	-0.013459	0.870332	0.194899	-0.122105	1.405766	0.092032	-0.055922	0.918261	0.246040	-0.038416	0.868065	0.253938	-0.013482	0.874762	0.242763	-0.016792	0.929315	0.225900	-0.095651	1.198106	0.197245	-0.152204	1.202174	0.176559	-0.159313	1.265420	0.176948	-0.102302	1.271508	0.189494	0.139083	1.367672	0.010866	0.119411	1.315148	0.073465	0.111399	1.367433	0.045364	0.162069	1.321151	0.025667	0.057257	1.396413	-0.004286	0.109050	1.198180	0.021724	-0.094989	1.376117	0.084051	0.109207	1.335793	0.066816	
476	-0.031022	1.486086	-0.078834	-0.075551	1.237609	-0.127071	-0.126622	1.091354	0.170279	-0.121099	1.071909	0.105752	-0.059440	0.861148	0.221881	-0.014015	0.870070	0.194766	-0.121975	1.405708	0.091992	-0.056548	0.918042	0.245869	-0.039125	0.867798	0.253719	-0.014671	0.874666	0.242601	-0.017350	0.929089	0.225827	-0.095869	1.198019	0.197158	-0.152349	1.202125	0.176337	-0.159464	1.265391	0.176743	-0.102454	1.271430	0.189453	0.139563	1.367777	0.011621	0.119668	1.314932	0.073747	0.111446	1.367043	0.045520	0.162394	1.321030	0.026304	0.057622	1.396356	-0.003886	0.109323	1.198108	0.022198	-0.094823	1.376097	0.084091	0.109488	1.335671	0.067383	
477	-0.030469	1.486052	-0.078638	-0.074919	1.237590	-0.127028	-0.126808	1.091293	0.170053	-0.121125	1.071888	0.105529	-0.060034	0.860940	0.221653	-0.014538	0.869824	0.194645	-0.121838	1.405654	0.091958	-0.057122	0.917833	0.245677	-0.039666	0.867602	0.253650	-0.016333	0.874718	0.242604	-0.017884	0.928849	0.225759	-0.096100	1.197929	0.197061	-0.152505	1.202068	0.176127	-0.159608	1.265348	0.176538	-0.102585	1.271362	0.189429	0.139860	1.367694	0.012121	0.119824	1.315021	0.074508	0.111854	1.366999	0.046054	0.162656	1.320915	0.026949	0.057984	1.396294	-0.003497	0.109595	1.198034	0.022670	-0.094651	1.376078	0.084136	0.109617	1.335623	0.067961	
478	-0.029924	1.486012	-0.078450	-0.074301	1.237563	-0.126972	-0.126976	1.091236	0.169844	-0.121135	1.071867	0.105323	-0.060595	0.860748	0.221439	-0.015027	0.869595	0.194541	-0.121694	1.405606	0.091927	-0.057682	0.917668	0.245536	-0.040436	0.867307	0.253402	-0.016761	0.874487	0.242430	-0.018391	0.928674	0.225779	-0.096300	1.197854	0.196994	-0.152639	1.202036	0.175918	-0.159709	1.265323	0.176368	-0.102688	1.271293	0.189402	0.139747	1.367519	0.012312	0.119995	1.315046	0.075163	0.112336	1.366897	0.046489	0.162863	1.320816	0.027527	0.058345	1.396232	-0.003120	0.109866	1.197961	0.023141	-0.094474	1.376059	0.084185	0.109799	1.335587	0.068472	
479	-0.029387	1.485970	-0.078270	-0.073697	1.237531	-0.126904	-0.127127	1.091182	0.169654	-0.121132	1.071848	0.105136	-0.061121	0.860571	0.221244	-0.015482	0.869385	0.194456	-0.121541	1.405568	0.091901	-0.058097	0.917431	0.245150	-0.041098	0.867060	0.253237	-0.017345	0.874318	0.242313	-0.018605	0.927994	0.225272	-0.096465	1.197778	0.196955	-0.152752	1.202005	0.175741	-0.159795	1.265287	0.176210	-0.102813	1.271217	0.189384	0.140277	1.367480	0.013036	0.120180	1.314997	0.075574	0.112667	1.366312	0.047464	0.163096	1.320761	0.028033	0.058703	1.396171	-0.002752	0.110136	1.197890	0.023609	-0.094290	1.376040	0.084239	0.109959	1.335540	0.068879	
480	-0.028851	1.485931	-0.078100	-0.073103	1.237500	-0.126830	-0.127260	1.091133	0.169481	-0.121114	1.071831	0.104968	-0.061617	0.860416	0.221065	-0.015906	0.869198	0.194389	-0.121380	1.405544	0.091874	-0.058583	0.917289	0.245031	-0.041667	0.866894	0.253085	-0.017632	0.873998	0.242136	-0.019487	0.928476	0.225400	-0.096605	1.197719	0.196917	-0.152850	1.201981	0.175572	-0.159857	1.265262	0.176074	-0.102902	1.271166	0.189378	0.140571	1.367409	0.013533	0.120297	1.314941	0.076002	0.112864	1.366240	0.047851	0.163427	1.320750	0.028608	0.059063	1.396115	-0.002396	0.110403	1.197825	0.024072	-0.094102	1.376023	0.084298	0.110100	1.335512	0.069294	
481	-0.028320	1.485897	-0.077937	-0.072523	1.237474	-0.126748	-0.127376	1.091090	0.169329	-0.121083	1.071816	0.104822	-0.062076	0.860281	0.220910	-0.016296	0.869033	0.194343	-0.121212	1.405536	0.091852	-0.059048	0.917101	0.244925	-0.042157	0.866705	0.252925	-0.016850	0.873245	0.242122	-0.019800	0.928189	0.225367	-0.096716	1.197647	0.196909	-0.152946	1.201938	0.175419	-0.159912	1.265222	0.175937	-0.102994	1.271103	0.189373	0.140842	1.367367	0.013963	0.120436	1.314839	0.076450	0.113032	1.366353	0.047993	0.163742	1.320727	0.029217	0.059420	1.396067	-0.002051	0.110666	1.197767	0.024528	-0.093907	1.376008	0.084361	0.110282	1.335516	0.069712	
482	-0.027793	1.485875	-0.077782	-0.071957	1.237458	-0.126664	-0.127474	1.091054	0.169199	-0.121039	1.071804	0.104698	-0.062502	0.860169	0.220779	-0.016655	0.868892	0.194319	-0.121037	1.405546	0.091829	-0.059450	0.916961	0.244832	-0.042281	0.866725	0.253418	-0.017542	0.873077	0.242146	-0.020115	0.928041	0.225373	-0.096830	1.197602	0.196894	-0.153026	1.201912	0.175296	-0.159943	1.265202	0.175822	-0.103055	1.271060	0.189367	0.141205	1.367397	0.014406	0.120632	1.314706	0.076939	0.113154	1.366723	0.047932	0.164008	1.320713	0.029805	0.059777	1.396029	-0.001718	0.110925	1.197719	0.024976	-0.093710	1.375995	0.084428	0.110588	1.335468	0.070171	
483	-0.027272	1.485865	-0.077636	-0.071406	1.237455	-0.126578	-0.127552	1.091026	0.169092	-0.120982	1.071797	0.104599	-0.062892	0.860080	0.220674	-0.016981	0.868777	0.194315	-0.120858	1.405576	0.091805	-0.059833	0.916805	0.244760	-0.042754	0.866525	0.253193	-0.017992	0.872823	0.242210	-0.020411	0.927891	0.225396	-0.096911	1.197565	0.196894	-0.153063	1.201875	0.175166	-0.159971	1.265180	0.175721	-0.103125	1.271022	0.189384	0.141549	1.367315	0.014900	0.120897	1.314757	0.077452	0.113337	1.366695	0.048333	0.164235	1.320686	0.030276	0.060131	1.396005	-0.001398	0.111178	1.197684	0.025412	-0.093512	1.375987	0.084497	0.110780	1.335428	0.070607	
484	-0.026765	1.485871	-0.077497	-0.070876	1.237467	-0.126490	-0.127611	1.091007	0.169010	-0.120914	1.071795	0.104525	-0.063241	0.860013	0.220603	-0.017272	0.868684	0.194336	-0.120677	1.405626	0.091784	-0.060126	0.916708	0.244725	-0.043182	0.866361	0.253034	-0.018331	0.872717	0.242221	-0.020690	0.927779	0.225437	-0.096981	1.197533	0.196894	-0.153102	1.201851	0.175052	-0.159970	1.265171	0.175635	-0.103169	1.270986	0.189392	0.141824	1.367249	0.015419	0.121031	1.314602	0.077646	0.113448	1.366621	0.048760	0.164496	1.320656	0.030714	0.060477	1.395996	-0.001091	0.111424	1.197666	0.025833	-0.093313	1.375982	0.084567	0.110968	1.335378	0.070985	
485	-0.026270	1.485893	-0.077370	-0.070363	1.237494	-0.126405	-0.127647	1.090998	0.168955	-0.120835	1.071798	0.104478	-0.063551	0.859970	0.220562	-0.017530	0.868615	0.194378	-0.120497	1.405697	0.091760	-0.060410	0.916631	0.244739	-0.043483	0.866267	0.253034	-0.018746	0.872649	0.242281	-0.020933	0.927670	0.225459	-0.097045	1.197504	0.196917	-0.153123	1.201827	0.174982	-0.159952	1.265150	0.175546	-0.103207	1.270965	0.189422	0.142173	1.367246	0.015977	0.121236	1.314716	0.078250	0.113579	1.365969	0.049000	0.164796	1.320639	0.031185	0.060815	1.396005	-0.000800	0.111661	1.197664	0.026239	-0.093121	1.375983	0.084637	0.111122	1.335352	0.071328	
486	-0.025800	1.485932	-0.077250	-0.069878	1.237537	-0.126321	-0.127661	1.090999	0.168927	-0.120745	1.071806	0.104459	-0.063814	0.859947	0.220561	-0.017749	0.868566	0.194447	-0.120323	1.405785	0.091737	-0.060620	0.916585	0.244769	-0.043941	0.866127	0.252941	-0.020202	0.873144	0.242369	-0.021128	0.927578	0.225672	-0.097072	1.197489	0.196956	-0.153124	1.201834	0.174931	-0.159925	1.265161	0.175487	-0.103210	1.270945	0.189447	0.142503	1.367301	0.016529	0.121344	1.314689	0.078588	0.112425	1.363838	0.048677	0.165107	1.320632	0.031663	0.061137	1.396033	-0.000525	0.111888	1.197683	0.026626	-0.092935	1.375988	0.084705	0.111247	1.335315	0.071658	
