

Sample #	C7_X	C7_Y	C7_Z	T8_X	T8_Y	T8_Z	EL_X	EL_Y	EL_Z	EM_X	EM_Y	EM_Z	US_X	US_Y	US_Z	RS_X	RS_Y	RS_Z	AA_X	AA_Y	AA_Z	Fore_Clus_1_X	Fore_Clus_1_Y	Fore_Clus_1_Z	Fore_Clus_2_X	Fore_Clus_2_Y	Fore_Clus_2_Z	Fore_Clus_3_X	Fore_Clus_3_Y	Fore_Clus_3_Z	Fore_Clus_4_X	Fore_Clus_4_Y	Fore_Clus_4_Z	Hum_Clus_1_X	Hum_Clus_1_Y	Hum_Clus_1_Z	Hum_Clus_2_X	Hum_Clus_2_Y	Hum_Clus_2_Z	Hum_Clus_3_X	Hum_Clus_3_Y	Hum_Clus_3_Z	Hum_Clus_4_X	Hum_Clus_4_Y	Hum_Clus_4_Z	Thor_Clus_1_X	Thor_Clus_1_Y	Thor_Clus_1_Z	Thor_Clus_2_X	Thor_Clus_2_Y	Thor_Clus_2_Z	Thor_Clus_3_X	Thor_Clus_3_Y	Thor_Clus_3_Z	Thor_Clus_4_X	Thor_Clus_4_Y	Thor_Clus_4_Z	IJ_X	IJ_Y	IJ_Z	PX_X	PX_Y	PX_Z	GH_X	GH_Y	GH_Z	Thor_Clus_5_X	Thor_Clus_5_Y	Thor_Clus_5_Z	
686	-0.059288	1.557833	-0.068931	-0.087962	1.320154	-0.148410	-0.278704	1.165704	0.090929	-0.231742	1.149119	0.043827	-0.124452	1.177919	0.296429	-0.102300	1.232766	0.279566	-0.221101	1.484572	0.044752	-0.179254	1.182953	0.269152	-0.147138	1.194976	0.311758	-0.145338	1.221547	0.302590	-0.174622	1.224814	0.252776	-0.245470	1.276128	0.141320	-0.289567	1.280251	0.100593	-0.289178	1.343243	0.090360	-0.240886	1.348171	0.123837	0.063826	1.455075	0.049520	0.025339	1.402233	0.103207	0.025779	1.451521	0.073307	0.079388	1.406810	0.068217	0.008243	1.468264	0.016696	0.048711	1.264471	0.058440	-0.197222	1.454063	0.038456	0.018269	1.423375	0.094345	
687	-0.059307	1.557859	-0.068921	-0.087928	1.320193	-0.148460	-0.278738	1.165672	0.090828	-0.231781	1.149108	0.043714	-0.124563	1.177643	0.296438	-0.102371	1.232504	0.279673	-0.221159	1.484560	0.044682	-0.179327	1.182740	0.269077	-0.147288	1.194704	0.311767	-0.145466	1.221294	0.302607	-0.174669	1.224556	0.252757	-0.245559	1.276072	0.141232	-0.289631	1.280205	0.100507	-0.289238	1.343207	0.090299	-0.240961	1.348116	0.123782	0.063785	1.455056	0.049544	0.025263	1.402227	0.103218	0.025717	1.451523	0.073324	0.079333	1.406805	0.068243	0.008198	1.468278	0.016715	0.048668	1.264480	0.058433	-0.197296	1.454058	0.038438	0.018138	1.423307	0.094458	
688	-0.059330	1.557889	-0.068910	-0.087888	1.320236	-0.148510	-0.278759	1.165632	0.090727	-0.231810	1.149091	0.043598	-0.124687	1.177283	0.296470	-0.102445	1.232159	0.279821	-0.221219	1.484546	0.044611	-0.179452	1.182461	0.269024	-0.147410	1.194385	0.311780	-0.145590	1.220977	0.302654	-0.174733	1.224255	0.252775	-0.245613	1.276006	0.141140	-0.289686	1.280162	0.100430	-0.289300	1.343172	0.090240	-0.241039	1.348068	0.123728	0.063734	1.455066	0.049573	0.025193	1.402227	0.103254	0.025663	1.451523	0.073343	0.079272	1.406804	0.068281	0.008151	1.468299	0.016735	0.048630	1.264499	0.058429	-0.197373	1.454048	0.038419	0.018048	1.423269	0.094536	
689	-0.059357	1.557920	-0.068901	-0.087839	1.320277	-0.148558	-0.278771	1.165581	0.090628	-0.231831	1.149066	0.043480	-0.124829	1.176832	0.296528	-0.102528	1.231725	0.280013	-0.221282	1.484527	0.044537	-0.179557	1.182087	0.269019	-0.147576	1.193931	0.311854	-0.145734	1.220564	0.302771	-0.174825	1.223937	0.252818	-0.245693	1.275928	0.141048	-0.289750	1.280109	0.100348	-0.289363	1.343119	0.090188	-0.241127	1.347995	0.123648	0.063655	1.455065	0.049594	0.025104	1.402255	0.103229	0.025578	1.451526	0.073371	0.079217	1.406816	0.068314	0.008103	1.468325	0.016756	0.048600	1.264524	0.058428	-0.197450	1.454031	0.038400	0.017973	1.423283	0.094546	
690	-0.059385	1.557954	-0.068890	-0.087790	1.320320	-0.148601	-0.278771	1.165522	0.090526	-0.231844	1.149034	0.043356	-0.124985	1.176280	0.296603	-0.102619	1.231192	0.280242	-0.221343	1.484510	0.044469	-0.179763	1.181677	0.269030	-0.147751	1.193393	0.311922	-0.145784	1.220072	0.302831	-0.174872	1.223524	0.252862	-0.245749	1.275866	0.140965	-0.289770	1.280060	0.100265	-0.289425	1.343076	0.090121	-0.241189	1.347933	0.123588	0.063609	1.455049	0.049623	0.025016	1.402290	0.103249	0.025522	1.451536	0.073386	0.079157	1.406831	0.068358	0.008056	1.468356	0.016779	0.048574	1.264555	0.058431	-0.197527	1.454008	0.038382	0.017908	1.423297	0.094569	
691	-0.059415	1.557985	-0.068880	-0.087737	1.320358	-0.148641	-0.278768	1.165454	0.090421	-0.231854	1.148994	0.043228	-0.125159	1.175623	0.296697	-0.102725	1.230560	0.280512	-0.221403	1.484488	0.044401	-0.179896	1.181196	0.269029	-0.147947	1.192774	0.311957	-0.145895	1.219409	0.302943	-0.174924	1.223067	0.252956	-0.245776	1.275798	0.140866	-0.289812	1.279999	0.100191	-0.289484	1.343020	0.090068	-0.241266	1.347852	0.123524	0.063584	1.455351	0.049762	0.024929	1.402308	0.103274	0.025311	1.451459	0.073375	0.079090	1.406853	0.068408	0.008011	1.468388	0.016802	0.048555	1.264589	0.058438	-0.197599	1.453977	0.038365	0.017819	1.423317	0.094602	
692	-0.059446	1.558013	-0.068869	-0.087685	1.320390	-0.148673	-0.278762	1.165378	0.090311	-0.231863	1.148948	0.043093	-0.125349	1.174855	0.296801	-0.102845	1.229821	0.280814	-0.221460	1.484466	0.044341	-0.180046	1.180623	0.269036	-0.148108	1.192093	0.312039	-0.146001	1.218599	0.303191	-0.174990	1.222530	0.253091	-0.245772	1.275738	0.140782	-0.289820	1.279935	0.100128	-0.289523	1.342963	0.090026	-0.241298	1.347800	0.123469	0.063530	1.455303	0.049759	0.024855	1.402352	0.103303	0.025272	1.451508	0.073405	0.079036	1.406888	0.068463	0.007968	1.468420	0.016826	0.048541	1.264624	0.058450	-0.197665	1.453940	0.038352	0.017819	1.423410	0.094526	
693	-0.059475	1.558037	-0.068858	-0.087635	1.320416	-0.148696	-0.278757	1.165298	0.090194	-0.231873	1.148897	0.042952	-0.125554	1.173976	0.296907	-0.102979	1.228977	0.281140	-0.221512	1.484442	0.044289	-0.180206	1.179916	0.269090	-0.148300	1.191169	0.312242	-0.146109	1.217793	0.303430	-0.175064	1.221900	0.253273	-0.245755	1.275657	0.140687	-0.289822	1.279858	0.100062	-0.289568	1.342892	0.089994	-0.241321	1.347743	0.123425	0.063474	1.455539	0.049853	0.024771	1.402388	0.103337	0.025214	1.451523	0.073425	0.078979	1.406919	0.068512	0.007929	1.468449	0.016851	0.048532	1.264658	0.058467	-0.197724	1.453896	0.038342	0.017784	1.423477	0.094485	
694	-0.059504	1.558051	-0.068848	-0.087586	1.320430	-0.148712	-0.278761	1.165214	0.090069	-0.231890	1.148841	0.042803	-0.125776	1.172990	0.297013	-0.103132	1.228030	0.281486	-0.221560	1.484413	0.044243	-0.180425	1.179130	0.269177	-0.148519	1.190120	0.312358	-0.146252	1.216780	0.303557	-0.175064	1.221033	0.253411	-0.245711	1.275586	0.140619	-0.289816	1.279789	0.100019	-0.289585	1.342843	0.089967	-0.241303	1.347689	0.123378	0.063441	1.455683	0.049924	0.024732	1.402426	0.103372	0.025174	1.451583	0.073469	0.078921	1.406941	0.068554	0.007893	1.468473	0.016876	0.048529	1.264687	0.058490	-0.197770	1.453846	0.038338	0.017737	1.423511	0.094522	
695	-0.059529	1.558059	-0.068836	-0.087544	1.320436	-0.148717	-0.278772	1.165128	0.089934	-0.231914	1.148784	0.042645	-0.126010	1.171898	0.297104	-0.103298	1.226982	0.281835	-0.221601	1.484384	0.044210	-0.180584	1.178158	0.269231	-0.148719	1.189046	0.312533	-0.146404	1.215647	0.303966	-0.175184	1.220183	0.253677	-0.245663	1.275514	0.140544	-0.289803	1.279718	0.099978	-0.289583	1.342783	0.089955	-0.241278	1.347613	0.123345	0.063399	1.455706	0.049941	0.024677	1.402452	0.103402	0.025148	1.451599	0.073499	0.078887	1.406963	0.068599	0.007863	1.468490	0.016902	0.048527	1.264711	0.058519	-0.197807	1.453792	0.038341	0.017683	1.423551	0.094541	
696	-0.059551	1.558055	-0.068823	-0.087502	1.320427	-0.148713	-0.278799	1.165041	0.089787	-0.231951	1.148723	0.042478	-0.126260	1.170712	0.297179	-0.103482	1.225844	0.282184	-0.221636	1.484349	0.044183	-0.180787	1.177202	0.269327	-0.148936	1.187743	0.312702	-0.146493	1.214423	0.304200	-0.175265	1.219275	0.253980	-0.245620	1.275432	0.140487	-0.289774	1.279655	0.099941	-0.289564	1.342729	0.089947	-0.241226	1.347546	0.123326	0.063357	1.455715	0.049968	0.024638	1.402476	0.103424	0.025107	1.451640	0.073520	0.078855	1.406990	0.068651	0.007837	1.468498	0.016929	0.048530	1.264726	0.058554	-0.197828	1.453732	0.038353	0.017633	1.423572	0.094555	
697	-0.059569	1.558041	-0.068808	-0.087466	1.320408	-0.148700	-0.278840	1.164955	0.089627	-0.232002	1.148662	0.042301	-0.126521	1.169442	0.297228	-0.103680	1.224625	0.282519	-0.221664	1.484310	0.044168	-0.181065	1.176079	0.269418	-0.149226	1.186397	0.312856	-0.146781	1.213123	0.304503	-0.175343	1.218215	0.254337	-0.245605	1.275311	0.140437	-0.289777	1.279554	0.099920	-0.289541	1.342651	0.089949	-0.241180	1.347443	0.123309	0.063323	1.455798	0.050017	0.024592	1.402492	0.103457	0.025072	1.451656	0.073537	0.078833	1.407013	0.068666	0.007817	1.468496	0.016959	0.048535	1.264731	0.058595	-0.197836	1.453668	0.038374	0.017590	1.423588	0.094574	
698	-0.059582	1.558017	-0.068789	-0.087435	1.320377	-0.148677	-0.278899	1.164870	0.089453	-0.232068	1.148601	0.042111	-0.126793	1.168104	0.297246	-0.103892	1.223339	0.282830	-0.221685	1.484268	0.044164	-0.181331	1.174931	0.269500	-0.149449	1.184919	0.312970	-0.147020	1.211650	0.304821	-0.175593	1.217061	0.254620	-0.245587	1.275175	0.140382	-0.289762	1.279456	0.099860	-0.289510	1.342564	0.089953	-0.241137	1.347321	0.123289	0.063328	1.455283	0.049861	0.024552	1.402488	0.103462	0.025071	1.451660	0.073582	0.078804	1.407022	0.068717	0.007802	1.468483	0.016992	0.048540	1.264725	0.058641	-0.197831	1.453602	0.038406	0.017567	1.423587	0.094604	
699	-0.059592	1.557981	-0.068765	-0.087406	1.320334	-0.148648	-0.278978	1.164785	0.089264	-0.232152	1.148538	0.041910	-0.127078	1.166717	0.297231	-0.104119	1.222006	0.283114	-0.221702	1.484217	0.044167	-0.181593	1.173565	0.269580	-0.149801	1.183335	0.313147	-0.147325	1.210228	0.305090	-0.175876	1.215939	0.254933	-0.245601	1.275010	0.140322	-0.289777	1.279322	0.099808	-0.289528	1.342442	0.089923	-0.241128	1.347180	0.123264	0.063254	1.455716	0.050055	0.024795	1.402709	0.103641	0.025018	1.451629	0.073640	0.078794	1.407016	0.068758	0.007791	1.468459	0.017029	0.048547	1.264707	0.058692	-0.197811	1.453531	0.038448	0.017549	1.423556	0.094637	
700	-0.059595	1.557938	-0.068733	-0.087382	1.320287	-0.148610	-0.279072	1.164702	0.089060	-0.232251	1.148476	0.041694	-0.127369	1.165299	0.297175	-0.104356	1.220641	0.283358	-0.221713	1.484167	0.044184	-0.181852	1.172356	0.269540	-0.149806	1.181911	0.312896	-0.147651	1.208699	0.305378	-0.176187	1.214706	0.255183	-0.245600	1.274832	0.140229	-0.289806	1.279198	0.099730	-0.289512	1.342340	0.089908	-0.241094	1.347015	0.123266	0.063238	1.455668	0.050077	0.024781	1.402649	0.103690	0.025026	1.451609	0.073684	0.078781	1.406997	0.068809	0.007784	1.468424	0.017073	0.048551	1.264677	0.058747	-0.197782	1.453458	0.038502	0.017534	1.423499	0.094698	
701	-0.059595	1.557887	-0.068692	-0.087359	1.320232	-0.148568	-0.279185	1.164618	0.088839	-0.232365	1.148413	0.041465	-0.127669	1.163874	0.297083	-0.104608	1.219270	0.283565	-0.221721	1.484108	0.044208	-0.182123	1.171022	0.269522	-0.150298	1.180281	0.313134	-0.148049	1.207284	0.305641	-0.176491	1.213500	0.255377	-0.245609	1.274635	0.140144	-0.289857	1.279062	0.099649	-0.289517	1.342221	0.089882	-0.241080	1.346836	0.123248	0.063193	1.455680	0.050153	0.024823	1.402544	0.103783	0.024997	1.451536	0.073760	0.078782	1.406967	0.068860	0.007780	1.468379	0.017122	0.048554	1.264635	0.058806	-0.197741	1.453380	0.038566	0.017439	1.423340	0.094899	
702	-0.059591	1.557832	-0.068640	-0.087340	1.320177	-0.148520	-0.279312	1.164531	0.088602	-0.232493	1.148349	0.041220	-0.127974	1.162463	0.296953	-0.104871	1.217913	0.283729	-0.221726	1.484048	0.044242	-0.182406	1.169837	0.269420	-0.150604	1.178872	0.312962	-0.148334	1.205814	0.305872	-0.176855	1.212370	0.255559	-0.245669	1.274420	0.140037	-0.289934	1.278947	0.099527	-0.289546	1.342093	0.089827	-0.241093	1.346638	0.123214	0.063217	1.455272	0.050134	0.024635	1.402276	0.103758	0.025081	1.451521	0.073840	0.078782	1.406909	0.068922	0.007778	1.468325	0.017181	0.048554	1.264582	0.058867	-0.197694	1.453298	0.038639	0.017445	1.423248	0.094969	
703	-0.059583	1.557777	-0.068574	-0.087324	1.320126	-0.148470	-0.279450	1.164442	0.088348	-0.232630	1.148283	0.040958	-0.128282	1.161089	0.296788	-0.105144	1.216592	0.283851	-0.221731	1.483987	0.044287	-0.182744	1.168608	0.269266	-0.151141	1.177424	0.313104	-0.148709	1.204429	0.305914	-0.177256	1.211337	0.255678	-0.245810	1.274178	0.139907	-0.290027	1.278820	0.099397	-0.289608	1.341969	0.089760	-0.241132	1.346422	0.123176	0.063267	1.455038	0.050178	0.024435	1.402017	0.103778	0.025129	1.451492	0.073927	0.078780	1.406839	0.069009	0.007776	1.468265	0.017249	0.048548	1.264520	0.058929	-0.197644	1.453213	0.038720	0.017541	1.423259	0.094888	
704	-0.059575	1.557721	-0.068495	-0.087306	1.320079	-0.148419	-0.279599	1.164348	0.088077	-0.232776	1.148213	0.040682	-0.128593	1.159773	0.296595	-0.105431	1.215330	0.283940	-0.221738	1.483921	0.044337	-0.183045	1.167524	0.269030	-0.151236	1.176124	0.312707	-0.149208	1.203252	0.306047	-0.177604	1.210183	0.255760	-0.245965	1.273940	0.139730	-0.290143	1.278723	0.099196	-0.289667	1.341847	0.089657	-0.241216	1.346219	0.123106	0.063249	1.454971	0.050295	0.024492	1.401836	0.103872	0.025139	1.451402	0.074031	0.078788	1.406761	0.069110	0.007773	1.468201	0.017328	0.048537	1.264451	0.058992	-0.197591	1.453123	0.038805	0.017549	1.423202	0.094941	
705	-0.059563	1.557673	-0.068398	-0.087294	1.320046	-0.148365	-0.279750	1.164248	0.087789	-0.232923	1.148141	0.040389	-0.128900	1.158530	0.296375	-0.105724	1.214143	0.283991	-0.221746	1.483861	0.044400	-0.183383	1.166406	0.268798	-0.151829	1.174875	0.312819	-0.149123	1.201745	0.305350	-0.177960	1.209240	0.255808	-0.246141	1.273718	0.139529	-0.290284	1.278616	0.098962	-0.289757	1.341747	0.089524	-0.241332	1.346030	0.123013	0.063231	1.454920	0.050406	0.024488	1.401741	0.103953	0.025130	1.451326	0.074147	0.078793	1.406691	0.069237	0.007768	1.468135	0.017420	0.048518	1.264377	0.059056	-0.197544	1.453031	0.038894	0.017565	1.423125	0.095021	
706	-0.059553	1.557631	-0.068285	-0.087281	1.320024	-0.148314	-0.279905	1.164141	0.087485	-0.233070	1.148064	0.040082	-0.129204	1.157376	0.296140	-0.106029	1.213047	0.284019	-0.221759	1.483800	0.044466	-0.183682	1.165482	0.268589	-0.151820	1.173768	0.312373	-0.149491	1.200641	0.305332	-0.178273	1.208368	0.255788	-0.246309	1.273549	0.139336	-0.290438	1.278510	0.098714	-0.289850	1.341644	0.089369	-0.241468	1.345868	0.122922	0.063228	1.454858	0.050537	0.024492	1.401649	0.104034	0.025148	1.451237	0.074254	0.078942	1.406689	0.069381	0.007759	1.468070	0.017523	0.048492	1.264300	0.059118	-0.197501	1.452934	0.038981	0.017653	1.423048	0.094825	
707	-0.059543	1.557601	-0.068155	-0.087270	1.320020	-0.148262	-0.280058	1.164029	0.087166	-0.233213	1.147986	0.039761	-0.129501	1.156319	0.295893	-0.106338	1.212050	0.284027	-0.221777	1.483747	0.044540	-0.183917	1.164609	0.268334	-0.152195	1.172668	0.312243	-0.149808	1.199639	0.305268	-0.178620	1.207564	0.255759	-0.246471	1.273382	0.139118	-0.290588	1.278401	0.098460	-0.289939	1.341549	0.089211	-0.241598	1.345717	0.122815	0.063207	1.454803	0.050669	0.024452	1.401569	0.104138	0.025105	1.451186	0.074383	0.078877	1.406609	0.069509	0.007746	1.468009	0.017640	0.048456	1.264223	0.059180	-0.197470	1.452836	0.039066	0.017486	1.422883	0.095300	
708	-0.059533	1.557585	-0.068009	-0.087262	1.320037	-0.148212	-0.280205	1.163910	0.086834	-0.233347	1.147906	0.039430	-0.129787	1.155361	0.295642	-0.106650	1.211155	0.284023	-0.221801	1.483702	0.044619	-0.184198	1.163802	0.268132	-0.152425	1.171744	0.312023	-0.149993	1.198666	0.305117	-0.178861	1.206759	0.255634	-0.246624	1.273244	0.138920	-0.290714	1.278307	0.098193	-0.290017	1.341467	0.089041	-0.241733	1.345584	0.122691	0.063157	1.454759	0.050811	0.024404	1.401517	0.104252	0.025059	1.451164	0.074500	0.078863	1.406573	0.069616	0.007727	1.467955	0.017768	0.048409	1.264150	0.059243	-0.197454	1.452739	0.039145	0.017329	1.422750	0.095715	
709	-0.059527	1.557583	-0.067850	-0.087252	1.320072	-0.148165	-0.280346	1.163789	0.086491	-0.233470	1.147825	0.039091	-0.130063	1.154500	0.295397	-0.106964	1.210359	0.284020	-0.221834	1.483664	0.044698	-0.184474	1.163043	0.267923	-0.152745	1.170776	0.311803	-0.150395	1.197828	0.305122	-0.179071	1.206064	0.255521	-0.246777	1.273102	0.138719	-0.290851	1.278206	0.097941	-0.290114	1.341394	0.088902	-0.241871	1.345454	0.122562	0.063107	1.454714	0.050946	0.024325	1.401461	0.104373	0.024980	1.451134	0.074665	0.078815	1.406535	0.069741	0.007700	1.467909	0.017908	0.048353	1.264083	0.059305	-0.197452	1.452644	0.039214	0.017507	1.422871	0.095209	
710	-0.059521	1.557599	-0.067678	-0.087246	1.320130	-0.148118	-0.280476	1.163666	0.086141	-0.233576	1.147749	0.038748	-0.130323	1.153723	0.295160	-0.107268	1.209647	0.284015	-0.221873	1.483644	0.044781	-0.184667	1.162366	0.267645	-0.152804	1.169543	0.311550	-0.150562	1.196988	0.304977	-0.179276	1.205409	0.255438	-0.246954	1.272957	0.138494	-0.290972	1.278153	0.097733	-0.290214	1.341326	0.088741	-0.241984	1.345363	0.122455	0.063040	1.454691	0.051116	0.024225	1.401447	0.104504	0.024908	1.451099	0.074796	0.078728	1.406503	0.069865	0.007668	1.467876	0.018058	0.048285	1.264025	0.059369	-0.197473	1.452557	0.039274	0.017348	1.422832	0.095607	
711	-0.059518	1.557630	-0.067499	-0.087239	1.320207	-0.148075	-0.280596	1.163547	0.085787	-0.233667	1.147679	0.038407	-0.130571	1.153013	0.294942	-0.107562	1.209001	0.284023	-0.221922	1.483633	0.044858	-0.184883	1.161733	0.267384	-0.153044	1.168889	0.311413	-0.150950	1.196282	0.305215	-0.179474	1.204784	0.255336	-0.247129	1.272818	0.138281	-0.291092	1.278097	0.097582	-0.290312	1.341250	0.088605	-0.242108	1.345258	0.122340	0.062965	1.454680	0.051266	0.024127	1.401424	0.104624	0.024791	1.451082	0.074975	0.078526	1.406413	0.069964	0.007627	1.467854	0.018215	0.048206	1.263977	0.059434	-0.197512	1.452480	0.039320	0.017287	1.422827	0.095518	
712	-0.059517	1.557678	-0.067316	-0.087233	1.320302	-0.148033	-0.280703	1.163436	0.085433	-0.233739	1.147619	0.038070	-0.130806	1.152346	0.294743	-0.107836	1.208393	0.284044	-0.221978	1.483641	0.044930	-0.185173	1.161102	0.267191	-0.154157	1.168565	0.311820	-0.151209	1.195545	0.305099	-0.179589	1.204234	0.255255	-0.247230	1.272722	0.138103	-0.291144	1.278007	0.097392	-0.290397	1.341169	0.088461	-0.242211	1.345165	0.122250	0.062892	1.454674	0.051421	0.024031	1.401422	0.104727	0.024686	1.451101	0.075130	0.078470	1.406408	0.070118	0.007580	1.467848	0.018379	0.048115	1.263943	0.059504	-0.197574	1.452418	0.039355	0.017147	1.422789	0.095913	
713	-0.059516	1.557743	-0.067133	-0.087227	1.320415	-0.147993	-0.280797	1.163337	0.085084	-0.233792	1.147575	0.037744	-0.131028	1.151689	0.294567	-0.108081	1.207786	0.284082	-0.222042	1.483668	0.044995	-0.185372	1.160467	0.267015	-0.154072	1.167789	0.311278	-0.151228	1.194721	0.304734	-0.179676	1.203599	0.255192	-0.247281	1.272601	0.137951	-0.291209	1.277909	0.097204	-0.290465	1.341077	0.088342	-0.242337	1.345050	0.122145	0.062810	1.454650	0.051582	0.023934	1.401412	0.104864	0.024583	1.451089	0.075274	0.078376	1.406387	0.070279	0.007527	1.467856	0.018545	0.048013	1.263923	0.059579	-0.197660	1.452376	0.039378	0.017029	1.422723	0.096037	
714	-0.059516	1.557819	-0.066958	-0.087218	1.320538	-0.147956	-0.280879	1.163256	0.084745	-0.233828	1.147550	0.037432	-0.131243	1.151007	0.294419	-0.108294	1.207141	0.284144	-0.222113	1.483710	0.045044	-0.185530	1.159819	0.266840	-0.154174	1.166976	0.311026	-0.151564	1.193942	0.304847	-0.179829	1.202943	0.255136	-0.247351	1.272489	0.137792	-0.291266	1.277811	0.097030	-0.290511	1.340994	0.088217	-0.242420	1.344945	0.122039	0.062719	1.454656	0.051760	0.023830	1.401409	0.105010	0.024480	1.451082	0.075433	0.078300	1.406376	0.070457	0.007468	1.467878	0.018710	0.047902	1.263918	0.059659	-0.197767	1.452357	0.039389	0.016927	1.422713	0.096174	
715	-0.059513	1.557910	-0.066792	-0.087209	1.320672	-0.147919	-0.280946	1.163198	0.084421	-0.233844	1.147550	0.037139	-0.131452	1.150257	0.294296	-0.108461	1.206410	0.284222	-0.222188	1.483776	0.045080	-0.185723	1.159154	0.266730	-0.154395	1.166137	0.310963	-0.151645	1.193036	0.304778	-0.179981	1.202287	0.255145	-0.247411	1.272396	0.137648	-0.291334	1.277697	0.096844	-0.290600	1.340893	0.088090	-0.242524	1.344854	0.121956	0.062634	1.454637	0.051954	0.023713	1.401382	0.105146	0.024381	1.451054	0.075584	0.078202	1.406344	0.070634	0.007405	1.467916	0.018872	0.047780	1.263929	0.059748	-0.197897	1.452369	0.039394	0.016695	1.422590	0.096562	
716	-0.059508	1.558008	-0.066643	-0.087195	1.320808	-0.147885	-0.281002	1.163168	0.084115	-0.233847	1.147578	0.036867	-0.131664	1.149397	0.294201	-0.108580	1.205547	0.284326	-0.222268	1.483858	0.045095	-0.185954	1.158388	0.266664	-0.154627	1.165122	0.310933	-0.151826	1.192178	0.304839	-0.180068	1.201622	0.255216	-0.247455	1.272295	0.137507	-0.291398	1.277611	0.096697	-0.290663	1.340806	0.087985	-0.242615	1.344765	0.121855	0.062541	1.454612	0.052103	0.023590	1.401387	0.105282	0.024299	1.451053	0.075717	0.078102	1.406340	0.070798	0.007340	1.467967	0.019026	0.047651	1.263957	0.059845	-0.198045	1.452412	0.039393	0.016594	1.422592	0.096673	
717	-0.059497	1.558113	-0.066514	-0.087179	1.320946	-0.147851	-0.281045	1.163169	0.083832	-0.233838	1.147639	0.036617	-0.131886	1.148380	0.294129	-0.108645	1.204500	0.284449	-0.222348	1.483960	0.045090	-0.186088	1.157507	0.266613	-0.154815	1.164149	0.310887	-0.152014	1.191104	0.304907	-0.180130	1.200733	0.255281	-0.247524	1.272206	0.137373	-0.291465	1.277529	0.096561	-0.290760	1.340724	0.087878	-0.242721	1.344701	0.121777	0.062482	1.454624	0.052260	0.023451	1.401384	0.105430	0.024222	1.451047	0.075839	0.077957	1.406314	0.071033	0.007274	1.468031	0.019171	0.047516	1.263999	0.059951	-0.198210	1.452491	0.039393	0.016483	1.422578	0.096694	
718	-0.059480	1.558223	-0.066409	-0.087158	1.321079	-0.147818	-0.281077	1.163203	0.083574	-0.233819	1.147736	0.036389	-0.132126	1.147161	0.294078	-0.108653	1.203217	0.284593	-0.222426	1.484083	0.045064	-0.186250	1.156613	0.266529	-0.155001	1.162837	0.310875	-0.152058	1.189903	0.304997	-0.180194	1.199788	0.255390	-0.247597	1.272138	0.137236	-0.291557	1.277486	0.096458	-0.290863	1.340675	0.087782	-0.242840	1.344671	0.121705	0.062431	1.454672	0.052418	0.023288	1.401398	0.105631	0.024147	1.451043	0.075937	0.077838	1.406308	0.071230	0.007211	1.468106	0.019304	0.047377	1.264056	0.060066	-0.198391	1.452609	0.039399	0.016335	1.422660	0.096727	
719	-0.059455	1.558331	-0.066332	-0.087130	1.321203	-0.147787	-0.281100	1.163273	0.083343	-0.233797	1.147868	0.036182	-0.132396	1.145697	0.294045	-0.108608	1.201654	0.284760	-0.222501	1.484218	0.045013	-0.186405	1.155390	0.266506	-0.155176	1.161450	0.310897	-0.152189	1.188472	0.305128	-0.180204	1.198757	0.255560	-0.247734	1.272117	0.137100	-0.291597	1.277448	0.096261	-0.291000	1.340661	0.087703	-0.242977	1.344658	0.121635	0.062374	1.454715	0.052588	0.023147	1.401441	0.105780	0.024046	1.451073	0.076046	0.077737	1.406327	0.071383	0.007151	1.468189	0.019420	0.047238	1.264124	0.060190	-0.198579	1.452764	0.039415	0.016185	1.422706	0.096854	
720	-0.059419	1.558438	-0.066282	-0.087101	1.321317	-0.147754	-0.281111	1.163378	0.083137	-0.233772	1.148039	0.035990	-0.132706	1.143948	0.294021	-0.108509	1.199764	0.284944	-0.222567	1.484373	0.044944	-0.186570	1.154155	0.266442	-0.155371	1.159695	0.310905	-0.152147	1.186763	0.305240	-0.180245	1.197458	0.255787	-0.247911	1.272152	0.136965	-0.291751	1.277524	0.096129	-0.291146	1.340747	0.087610	-0.243136	1.344722	0.121571	0.062342	1.454870	0.052763	0.023029	1.401513	0.105892	0.023965	1.451109	0.076141	0.077640	1.406351	0.071531	0.007098	1.468279	0.019520	0.047098	1.264204	0.060323	-0.198777	1.452958	0.039449	0.016119	1.422845	0.097006	
721	-0.059372	1.558539	-0.066263	-0.087064	1.321414	-0.147722	-0.281116	1.163514	0.082955	-0.233753	1.148245	0.035810	-0.133072	1.141878	0.294003	-0.108372	1.197510	0.285152	-0.222625	1.484537	0.044854	-0.186742	1.152573	0.266397	-0.155568	1.157769	0.310983	-0.152313	1.184806	0.305479	-0.180196	1.195970	0.256043	-0.248098	1.272270	0.136851	-0.291909	1.277675	0.095962	-0.291311	1.340899	0.087513	-0.243328	1.344852	0.121529	0.062404	1.455487	0.053163	0.022913	1.401588	0.106004	0.023896	1.451180	0.076219	0.077534	1.406399	0.071648	0.007055	1.468373	0.019601	0.046965	1.264291	0.060462	-0.198976	1.453186	0.039506	0.016016	1.422913	0.097088	
